Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Salaire,Description
https://fr.indeed.com/viewjob?jk=ae3ce1e04b52744f,Data Engineer / Freelance, -  Temps plein,Groupe Aptenia,Paris (75),Île de France,"400,,,,900,,,,,,,,,,","Vous interviendrez sur des projets traitant tout ou partie de la chaine d'ingestion, stockage, traitement et exposition de la donnée. Expertise Databricks / Data lake Distributions Hadoop : Hortonworks, Cloudera, MapR Langages : Python, Java, Scala, Spark Données : Hive, Impala, Cassandra, HBase Outils: Spark, Nifi, kafka, Flume, Sqoop, Oozie Cloud: MS Azure, Google"
https://fr.indeed.com/viewjob?jk=660132e365360913,Responsable de la protection des données H/F,CDI,CA Indosuez Wealth (Group),Paris (75),Île de France,,"Type de métier

Types de métiers Crédit Agricole S.A. - Conformité / Sécurité financière
Intitulé du poste

Responsable de la protection des données H/F
Type de contrat

CDI
Poste avec management
Non
Cadre / Non Cadre

Cadre
Missions

En qualité de responsable de la protection des données, vous serez en charge de veiller à la bonne application de la réglementation sur la protection des données personnelles chez CA Indosuez et dans ses entités.
Au sein de la Direction de la Conformité et de la Sécurité Financière de CA Indosuez dans l'équipe Conformité Financière et de la Protection de la Clientèle, votre objectif est d’améliorer, maitriser et piloter le Dispositif des Risques de Non-Conformité sur les aspects GDPR / Protection des Données personnelles, sur l’ensemble du Groupe CA Indosuez. Vos missions principales sont les suivantes:
1. InformerAssurer la veille juridique et réglementaire sur la thématique de la protection des données personnelles, analyser les conséquences et informer les métiers concernésInformer et conseiller les métiers de CA Indosuez et ses filiales, dans une logique de pro-activité et d’accompagnementAssurer des actions de formation et de sensibilisation des responsables de traitements de CA Indosuez :
Assurer des interventions auprès des métiersFaire évoluer les outils de formation existantsAccompagner avec pédagogie les DPO des entités dans les travaux RGPD communautairesOrganiser la diffusion de la culture Protection des données auprès des Responsables de Traitement Opérationnel (RTO et RTO Délégué).
2. ConseillerAnalyser et valider l’ensemble des projets de CA Indosuez sous l’angle Protection des donnéesRendre des avis formalisés notamment dans le cadre du Comité NAP et dans le cadre des projets réglementaires et IT,Veiller à la sécurité juridique au travers de la rédaction ou de la validation des clauses contractuelles RGPD des contrats et conventions de toute nature avec la clientèle ou des partenairesPiloter la mise à jour annuelle du registre des traitements de données à caractère Personnel et son intégration dans l’outil Groupe REGIS
Mener les projets IWM en lien avec les DPO des entités
3. Contrôler et suivre :

Assurer l’interface avec la CNIL (Commission Nationale de l’Informatique et des Libertés)Traiter les demandes d’exercices de droits et les cas de violations de données à caractère personnel de CA IndosuezExécuter les contrôles internes prévus au plan de contrôle RGPDAssurer le suivi des réalisations des entités d’IWM et le reporting des avancements
Vous serez en interaction avec divers interlocuteurs :

L’ensemble des métiers de CA Indosuez
Les RTO de CA Indosuez
Les DPO des filiales de CA Indosuez

Le DPO du Groupe Crédit Agricole et les DPO des autres entités du Groupe Crédit Agricole
Le Département Données Personnelles de la Direction Juridique de Crédit Agricole SA
La CNIL

Localisation du poste
Zone géographique

Europe, France, Ile-de-France, 75 - Paris
Ville

Paris
Critères candidat
Niveau d'études minimum

Bac + 5 / M2 et plus
Formation / Spécialisation

Formation : Bac + 5 / M2 et plus / Université, école de commerce


Niveau d'expérience minimum

3 - 5 ans
Expérience

1ère expérience sur poste similaire

Compétences recherchées

Bonnes connaissances des questions informatiques et liberté, de la protection des données personnelles

Capacité d'analyser le risque réel d'une opération ou d'un projet sous l'angle protection des données
Certification DPO appréciée"
https://fr.indeed.com/viewjob?jk=bd665313f9158711,Data Engineer Devops H/F,CDI,Extia,Paris (75),Île de France,,"D'abord qui
Java
Python
Spark / Scala
CI/CD
Ansible
Ensuite quoi
Missions
Analyse et développement
Implémentation de solutions techniques
Veille technologique
Profil recherché
Anglais
4 ans minimum d'XP
Contexte Agile
Sèvres (siège social)
1 avenue de la Cristallerie Bâtiment A 6ème étage 92310 sèvres
Paris
86 rue Regnault 75013 Paris
Vous souhaitez rejoindre une entreprise qui place l’humain au cœur de ses préoccupations ? On vous attend chez Extia !
Société de conseil spécialisée dans les métiers de l’IT, de l’ingénierie et du digital, Extia privilégie depuis sa création en 2007 une approche qui allie performance et bien-être au travail. Une vision de l’entreprise partagée aujourd’hui par plus de 2 200 Extien(ne)s en France et à l'international et récompensée depuis 2012 par le label Great Place to Work®.
Chez Extia, c’est « D’abord qui, ensuite quoi » alors, allons-y !
D'abord qui
D'abord quiCurieux, vous adorez partager les dernières idées innovantes que vous avez découvertesRigoureux, vous ne laissez rien au hasardPersévérant, vous ne perdez jamais, soit vous gagnez, soit vous apprenez
Ensuite quoi
Ensuite quoi
Dans le cadre de votre mission, vos taches principales sont:
L'implémentation de solutions techniques
Sens de l’échange avec les différents équipiers, contributeurs de la division Data.
Échanges et préparation de demos avec les IT métiers.
Maintien d'une veille technologique permanente.
Les compétences techniques :
Analyse et développement
Développement en Java jusqu’à l’intégration avec les chaines CI/CD.
Maitrise des langages de programmation Java, Scala et Python
Maîtrise de Ansible, Terraform, Kubernetes...
Maîtrise de l’écosystème Hadoop, Spark, Kafka, ElasticSearch
#LI-GG1"
https://fr.indeed.com/viewjob?jk=da96680726a9f216,Développeur Big Data (H/F),Temps plein,Thales Group,Vélizy-Villacoublay (78),Île de France,,"QUI SOMMES-NOUS ?
Thales propose des systèmes d’information et de communication sécurisés et interopérables pour les forces armées, les forces de sécurité et les opérateurs d’importance vitale. Ces activités, qui regroupent radiocommunications, réseaux, systèmes de protection, systèmes d’information critiques et cybersécurité, répondent aux besoins de marchés où l’utilisation des nouvelles technologies numériques est déterminante. Thales intervient tout au long de la chaîne de valeur, des équipements aux systèmes en passant par le soutien logistique et les services associés.
Nos équipes de l’activité Systèmes d’information critiques et cybersécurité fournissent des services et des solutions globales optimisant la performance, la résilience et la sécurité des systèmes d’information afin de faire face aux ruptures technologiques et aux cybermenaces.
Nous recherchons un / une Développeur Big Data (H/F).
Basé(e) en Ile de France,
QUI ETES-VOUS ?
De formation Bac+5 en informatique (école d’ingénieur, Master ou équivalent) vous êtes passionné(e) par les technologies du Big Data et du Cloud. Vous avez déjà 3-4 ans d’expérience dans ce domaine et vous recherchez un nouveau challenge professionnel ?

Vous souhaitez être encadré par des experts Big Data et Cloud, au sein d’une équipe jeune et dynamique.

Vous rêvez de concevoir et réaliser des infrastructures innovantes dans un contexte Agile.

Votre entourage vous reconnait pour votre capacité à apporter des solutions personnalisées aux problématiques de vos interlocuteurs.
Rejoignez-nous !
CE QUE NOUS POUVONS ACCOMPLIR ENSEMBLE :
Vous participerez à la mise en place d’un pipe d’ingestion de données au sein d’un écosystème Digital d’un de nos clients grand compte qui apporte un dispositif de run, sécurité, architecture et design.

En nous rejoignant, vous vous verrez confier différentes missions :
Vous travaillerez parmi nos équipes de Data Engineers, de développeurs Front-End, du SRE et du Responsable produit,
Vous travaillerez en mode software craftsmanship : clean code, test, peer programming, review
Vous mettrez en place l’architecture proposée par nos Data Architect,
Vous participer à la construction des web APIs de la plateforme notamment autour de la problématique du requêtage des séries temporelles,
Vous veillerez à être à la pointe des technologies afin d’être force de proposition,
Contexte technique du projet :
Langage de programmation : Python, Scala (framework Akka Stream)
Cloud AWS : S3, Lambda, Kinesis, Dynamo, SageMaker, ECS Fargate
CI/CD : Github, Jenkins, Cloudwatch, SonarQube, …
…
 Si vous n’avez pas peur du challenge, n’hésitez pas à postuler ! :-)
Innovation, passion, ambition : rejoignez Thales et créez le monde de demain, dès aujourd’hui."
https://fr.indeed.com/viewjob?jk=a51bd6f2ddab6207,Product Manager - Data F/H,CDI,D-CONSEIL,Paris 6e (75),Île de France,,"Product Manager - Data F/H
Ref. Apec : 167779431W / Ref. Société : MUVR0322A
D-CONSEIL
1
CDI
Paris 06 - 75
Publiée le 03/03/2022
Actualisée le 03/03/2022
Salaire
A partir de 58 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 4 ans
Métier
Chef de produit
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
AUTRES SERVICES PERSONNELS NCA

Descriptif du poste
Notre client c’est une startup en hyper-croissance qui révolutionne le quotidien des garagistes & des automobilistes.
Concrètement, en tant que comparateur de garages en ligne, nous mettons chaque jour en relation des milliers de garagistes de confiance avec des automobilistes partout en France.
Depuis notre création en 2017, nous connaissons une croissance fulgurante :
on est devenus leader de notre marché
la team est passée de 3 à 60 personnes
plus de 4000 garages partenaires nous font confiance
et on dénombre pas moins d’1,7 million de visiteurs uniques sur son site chaque mois
Description de la mission
Ton défi :
Rattaché.e à Jean-Philippe, notre co-fondateur, tu seras amené.e à travailler sur notre Squad “Pricer”, qui regroupe 4 objectifs à forte valeur ajoutée au sein de la société :Augmenter le taux de RDV réalisés et diminuer l’insatisfaction garagiste en optimisant l’algorithme de calcul de prix des prestations du produit Booking
Augmenter la conversion en RDV Booking en proposant encore plus de prestations aux automobilistes
Augmenter le panier moyen/conversion
Et diminuer le taux de retours de pièces du produit Parts en améliorant l’allocation pièces/véhicule
Tes missions :
Découvrir les différents aspects du Pricer (la technologie, les règles métier…)
Construire un outil de mesure des performances avec l’aide de l’équipe Data
Prioriser les différentes problématiques afin de constituer la structure de la roadmap
Concevoir des solutions pour les différentes problématiques, notamment grâce aux retours des équipes en interne et de nos clients garagistes
Explorer de nouvelles sources de données pour permettre la résolution de certaines problématiques
Gérer et prioriser ta roadmap en collaboration avec le CPO et le CTO
Gérer les événements Scrum de la squad Pricer
Recetter les développements des features de ta Squad
Diffuser en interne l’information de mise en ligne de nouveaux développements
Profil recherché
Profil recherché
Tu as au moins 3 ans d’expérience en tant que PM au sein d’une start-up
La data n’a plus de secrets pour toi, et tu es convaincu.e qu’elle te permet de prendre les meilleures décisions
Tu vas travailler sur différentes problématiques, avec différents interlocuteurs… l’organisation est de mise !
Tu penses ton produit avec une approche user centric
Entreprise
D-CONSEIL est un cabinet de conseil en recrutement situé en Rhône Alpes entre Lyon et Genève,
Expert dans le domaine IT, nous recherchons pour vous, les talents que vous avez besoin.
Faites appel à nos services de recrutement.
Personne en charge du recrutement
Jocelyn Desbrosse - Dirigeant"
https://fr.indeed.com/viewjob?jk=7a309d88b81a164f,SENIOR DATA SCIENTIST F/H,CDI,HARNHAM,Télétravail hybride,Île de France,,"SENIOR DATA SCIENTIST F/H
Ref. Apec : 167779280W
HARNHAM
1
CDI
Ivry-sur-Seine - 94
Publiée le 03/03/2022
Actualisée le 03/03/2022
Salaire
60 - 75 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 4 ans
Métier
Data scientist
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
AUTRE MISE À DISPOSITION DE RESSOURCES HUMAINES
Télétravail
Partiel possible

Descriptif du poste
LE POSTE
Vous travaillerez avec une équipe de profils débutants basé sur Paris et en remote
Votre background technique vous permettra d'apporter votre expertise du côté Data Science, Machine Learning et sur la partie développement
Votre expertise technique vous permettra de diffuser vos idées pour continuer à développer et optimiser les plateformes et le succès du contenu publié ( Travail d’intégration de Machine Learning sur un moteur recherche, amélioration de la qualité de la data et la détection d’anomalies…)
Profil recherché
VOTRE PROFIL
Un background académique (bac+5 et plus) orienté Stats/Maths
Expérience de plusieurs années en tant que Data Scientist
Expertise sur Python, SQL, et expérience avancée en machine learning
Entreprise
SENIOR DATA SCIENTIST
Paris, France
60-75K€
Ce leader français dans le domaine du e-commerce,grandit son pôle Data et recherche aujourd'hui un Data Scientist. Ce poste offre la possibilité de travailler sur des sujets divers (Machine Learning, Dev, Analyse de données… ) entouré d'une équipe Data Science en place, les projets seront riches et divers.
Personne en charge du recrutement
Rose Kergoat - Recruitment Consultant Data Science"
https://fr.indeed.com/viewjob?jk=5ed21411bc05bed8,Senior Data Scientist F/H,CDI,HARNHAM,Paris 1er (75),Île de France,,"Senior Data Scientist F/H
Ref. Apec : 167777661W
HARNHAM
1
CDI
Paris 01 - 75
Publiée le 03/03/2022
Actualisée le 03/03/2022
Salaire
50 - 65 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 2 ans
Métier
Data scientist
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
AUTRE MISE À DISPOSITION DE RESSOURCES HUMAINES

Descriptif du poste
ROLEEncadré par le Head of Data de la société, vous travaillerez avec une équipe de profils seniors et juniors basé sur Paris et en remoteVotre background technique vous permettra d'apporter votre expertise du côté Data Science, Machine Learning et Intelligence Artificielle la société utilise Python actuellementVotre seniorité technique vous permettra de diffuser vos idées pour continuer à développer et optimiser les plateformes et le succès du contenu publié (on peut donc penser à divers projets Machine Learning, de la prédiction, des Algos poussés qui automatisent les process, du NLP ...)
Profil recherchéUn background académique (bac+5 et plus) orienté Stats/Maths/Finance ou domaine reliéExpérience industrielle en tant que Data ScientistExpertise sur Python, SQL, et expérience avancée en machine learning
Entreprise
Senior Data Scientist
Paris
50-65K€
Leader du media publishing sur Internet (vous reconnaitrez certainement leur contenu), la société grandit son pôle Data et recherche aujourd'hui un Data Scientist experimenté. Ce poste offre la possibilité de travailler sur des sujets divers (NLP, Machine Learning, Advanced Analytics...) sur leur plateforme tech qui gère leur contenu media et video, entouré d'une équipe Data Science en place. Aujourd'hui très solide sur le plan financier, avec des records d'audience et d'abonnés, les projets data science seront riches et divers.
.
Personne en charge du recrutement
Rose Kergoat - Recruitment consultant Data Science"
https://fr.indeed.com/viewjob?jk=e3c32a1e0f9fd7fd,Data Scientist Senior F/H,CDI,HARNHAM,Télétravail hybride,Île de France,,"Data Scientist Senior F/H
Ref. Apec : 167777987W
HARNHAM
1
CDI
Paris 15 - 75
Publiée le 03/03/2022
Actualisée le 03/03/2022
Salaire
50 - 65 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 3 ans
Métier
Data scientist
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
AUTRE MISE À DISPOSITION DE RESSOURCES HUMAINES
Télétravail
Partiel possible

Descriptif du poste
LE RÔLE
C'est un rôle de Data Scientist complet : de la collecte de données à la mise en production de modèles de Machine Learning et la mesure concrète des impacts
Prise en main de projets avec des volumétries de données très importantes et dans le cloud (Google Cloud en particulier)
Création d’algorithmes de Machine Learning ambitieux, efficaces, et pertinents sur des problématiques business clés et avec vocation de mise en production à l’échelle de quelques mois (la société travaille sur les catalogues produit, les moteurs de recherche, la recommandation de produits, etc… ; ils créent des plateformes avancées s’y reposant leur permettant d’investiguer en profondeur leurs données)
Environnement technologique : Machine Learning, Programmation (Python, Spark), Cloud (GCP, ou autre)
Profil recherché
LE PROFIL
Formation principale en école d'ingénieur de haut niveau et donc doté d'un bac+5 ou d'un doctorat
Expérience sur des projets Data Science et Machine Learning de bout en bout (collecte de données jusqu’à industrialisation d’algos)
Expertise Python et cloud
Esprit entrepreneur, curieux, et collaboratif
Entreprise
Senior Data Scientist
Paris (75)
50-65K€
L’un des leaders du E-Commerce en France grandit son équipe de Data Scientist au sein de son Datalab créé il y a 2 ans. C’est l’opportunité de tirer parti de grosses volumétries de données et de travailler sur des sujets variés et transverses qui impacteront le business au global, dans un environnement de travail dynamique et Agile. Au moins une première expérience professionnelle/industrielle en tant que Data Scientist sera demandée pour rejoindre cette société.
Personne en charge du recrutement
Rose Kergoat - Recruitment Consultant Data Science"
https://fr.indeed.com/viewjob?jk=9c42d5ff564808bc,Ingénieur Avant-Vente - Solutions Data F/H,CDI,DANITIS,Colombes (92),Île de France,,"Ingénieur Avant-Vente - Solutions Data F/H
Ref. Apec : 167778431W
DANITIS
1
CDI
Colombes - 92
Publiée le 03/03/2022
Actualisée le 03/03/2022
Postuler sur le site de l'entreprise
Salaire
65 - 70 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 3 ans
Métier
Ingénieur avant-vente
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'ORDINATEURS, D'ÉQUIPEMENTS INFORMATIQUES PÉRIPHÉRIQUES ET DE LOGICIELS

Descriptif du poste
Ingénieur Avant-Vente - Solutions Data - (H/F)
Rattaché(e) à la division Solutions & Innovations vous accompagnez les partenaires sur tous types de projets autour des solutions réseaux, sécurité, collaboration, virtualisation, Data Center, IoT, Cloud…
Nos services s’articulent autour de l’avant-vente, démonstrations de solutions, proof of concept et transfert de compétences.
En réel Business Partner, vous apportez une réelle valeur ajoutée au Business en offrant un support technique performant sur des offres technologiquement complexes. Nous sommes à la recherche d’un ingénieur avant-vente disposant de compétences en solutions Data qui sera dédié à la plateforme IBM Cloud Pak for Data. .
Missions principales :
Assurer le support technique avant-vente à l’équipe commerciale
Accompagner et conseiller les partenaires dans leurs projets Data Analytics
Animer des ateliers techniques avec les partenaires (sur Paris et en région)
Présenter les offres et former les partenaires sur les offres Analytics de notre catalogue
Assurer des démonstrations des produits installés.
Etre capable de réaliser des Proof Of Concept sur les offres Analytics
Profil recherché
Qualifications
Expérience :
Expérience de 3 ans minimum sur une fonction similaire chez un éditeur de logiciels ou dans le secteur des services.
Diplômes :
Formation supérieure Bac+5 de type Ecole d'Ingénieur
Connaissances, compétences et aptitudes requises :
Compétences dans le monde de la Data
Sens du service client, et capacité à créer des liens entre des métiers très hétérogènes tels que le marketing, l'analytique et l'informatique.
Autonomie et esprit d'initiative
Maîtrise de la langue anglaise à l'oral comme à l'écrit
Entreprise
Danitis est le cabinet de recrutement et d'outsourcing spécialiste des métiers qui font avancer le secteur de la Tech en France : commerciaux, Sales Specialists, business developer manager, chef de produits, acheteurs, architectes cloud, BI analysts Nous travaillons exclusivement avec les leaders du marché : constructeurs, éditeurs, grossistes, intégrateurs, ESN...
Personne en charge du recrutement
Céline Ben Salem - Chargée de recrutement"
https://fr.indeed.com/viewjob?jk=0998b83e9ef36787,Product Owner Data F/H,CDI,DSI GROUP,Le Plessis-Robinson (92),Île de France,,"Product Owner Data F/H
Ref. Apec : 167785347W / Ref. Société : PODATA01
DSI GROUP
1
CDI
Le Plessis-Robinson - 92
Publiée le 04/03/2022
Actualisée le 07/03/2022
Salaire
A négocier
Prise de poste
Dès que possible
Expérience
Minimum 4 ans
Métier
Chef de projet Agile
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
GESTION D'INSTALLATIONS INFORMATIQUES

Descriptif du poste
Les missions principales du poste sont les suivantes :
Gérer la gestion de la demande avec le métier.
Accompagner le métier dans ses décisions relatives aux nouveaux concepts basés sur l'analyse des données à la recherche de leviers de croissance.
Explorer les systèmes, la donnée et les capacités d'analyse avancées.
Appliquer efficacement les connaissances en matière de gestion de produit et de processus/outils agiles, gérer plusieurs produits analytiques de tailles diverses y compris le suivi et le contrôle des livrables.
Proposer et piloter de nouvelles technologies pour améliorer ou remplacer les processus d'entreprise existants.
Évaluer et tester diverses approches alternatives et force de proposition.
Profil recherché
Niveau BAC+5 (Master ou équivalent)
Vous avez minimum 5 ans d’expérience dans le domaine de la donnée
Vous avez une solide compétence en Data
Vous êtes à l’aise approche produit / agilité
Vous avez un bon niveau en anglais
Connaissance en BI est un vrai plus
Entreprise
DSI Group est une entreprise internationale de conseil en management, technologies et intégration, nous intervenons sur plusieurs métiers : télécoms, SI, Infrastructure et internet des objets (IOT).
Notre mission est d’assurer un service de haut niveau tout en accordant une grande importance à la satisfaction et au développement professionnel de nos collaborateurs.
La confiance, le respect, la créativité, l’évolution de carrière et la reconnaissance constituent les fondations de DSI Group.
Personne en charge du recrutement
Manon GIRARD - Chargée de recrutement"
https://fr.indeed.com/viewjob?jk=014f61269e850aac,Chef de projets techniques Data (H/F),Temps plein,Thales Group,Vélizy-Villacoublay (78),Île de France,,"QUI SOMMES-NOUS ?
Thales propose des systèmes d’information et de communication sécurisés et interopérables pour les forces armées, les forces de sécurité et les opérateurs d’importance vitale. Ces activités, qui regroupent radiocommunications, réseaux, systèmes de protection, systèmes d’information critiques et cybersécurité, répondent aux besoins de marchés où l’utilisation des nouvelles technologies numériques est déterminante. Thales intervient tout au long de la chaîne de valeur, des équipements aux systèmes en passant par le soutien logistique et les services associés.
Nos équipes de l’activité Systèmes d’information critiques et cybersécurité fournissent des services et des solutions globales optimisant la performance, la résilience et la sécurité des systèmes d’information afin de faire face aux ruptures technologiques et aux cybermenaces.
QUI ETES-VOUS ?
Diplômé d’un Bac+5 en école d’ingénieur ou équivalent universitaire avec une spécialisation en informatique, vous avez au moins 3 ans d'expérience dans les technologies Big Data et vous avez ou vous souhaitez évoluer vers un post de Lead Tech.
Vous avez pu acquérir plusieurs des compétences suivantes :
Connaissance de l’univers Big Data : Hadoop, ELK, Kafka, Spark …
Maitrise d’un langage de programmation : Java, Scala et/ou Python
Connaissance des outils d'aide au développement (Jira, Git, Jenkins, Nexus, ...), et des outils d’aide au déploiement (Ansible, …)
Connaissance dans le domaine du conteneur et de la virtualisation, avec des outils tels que Docker, Kubernetes, OpenStack
Avoir travaillé sur un projet en méthodologie agile SCRUM ou SAFe serait un plus.
Votre entourage vous reconnait pour votre goût pour la technique, votre rigueur mais également votre leadership. Véritable team player, vous vous distinguez par votre capacité à collaborer et créer de l’engagement.
Curieux, la vieille technologique fait partie de votre quotidien.
CE QUE NOUS POUVONS ACCOMPLIR ENSEMBLE :
Nous vous proposons de rejoindre le département Augmented Data composé de Data Engineers, Data Architects et Data Scientists qui interviennent sur des projets de développement de systèmes d’information critiques.
En tant que Tech Lead big data, vous aurez pour rôle principal de porter la vision technique des solutions proposées au client, d’optimiser le triptyque qualité-coût-délai et de faire progresser votre équipe avec un souci d’amélioration continue.
En nous rejoignant, vous vous verrez confier les missions suivantes :
Référent technique, vous êtes à l’initiative et promoteur de bonnes pratiques pour faciliter les implémentations
Vous participez au design et au développement d’application tout en vous assurant de la qualité des livrables
Vous faites le lien entre l’équipe de Data Engineers et les équipes qui gravitent autours.
ET APRES CE POSTE, QUELLES PERSPECTIVES ?
Cette expérience vous permettra d’acquérir de nouvelles compétences techniques, de vous investir sur des projets structurants et innovants chez de grands comptes français, vous permettant ensuite d’évoluer vers des postes d’architecte, de manager ou d’expert technique.
Innovation, passion, ambition : rejoignez Thales et créez le monde de demain, dès aujourd’hui."
https://fr.indeed.com/viewjob?jk=d2008f2b28aa03bc,Ingénieur data et production H/F IP020921-045-IND,"Temps plein, CDI",ACAVI,Saclay (91),Île de France,,"Notre client est un expert en instrumentations et systèmes connectés, pour la mesure et la surveillance de la qualité de l’air. Dans le cadre du développement de ses activités, nous recherchons un(e) :Ingénieur data et production H/FBasé IDF (91) - CDIPoste ouvert à un profil junior.Vous supervisez la production et la calibration des solutions d’engineering (instruments de mesure et systèmes connectés). Véritable Ingénieur opérationnel, vous assurez la qualité des produits, l’intégrité et la disponibilité des données sur la plateforme Web de la société, améliorez et modernisez les méthodes et process opérationnels, notamment par l’introduction de modèles d’intelligence artificielle pour la calibration et des supports d’expertise métrologique et scientifique auprès des clients, en France et à l’international.Vos missions : · Définir, mettre en place et contrôler l’application des processus de production et calibration, y compris de sous-traitance, et proposer des améliorations si nécessaire ; En particulier, contrôler la qualité des produits et des données avant expédition/installation chez les clients ;· Rédiger les méthodes de fabrication et de calibration pour les opérateurs, et contribuer à la rédaction des manuels techniques, de maintenance et de formation.· Analyser les données de mesure en rapport avec les normes et instruments de référence, établir des diagnostics, rédiger des rapports d’analyse, et initier les actions correctives si nécessaires ;· Maintenir le parc d’instruments scientifiques de référence calibré et en état de fonctionnement ;· Apporter un support métrologique/scientifique lors de déploiements ou d’opérations de mise en service et exploitation des solutions, en France et à l’étranger ;· Piloter la construction et l’introduction d’une offre de services pour l’analyse/prédiction de données ;· Participer à l’industrialisation de nouveaux produits, procède aux tests et essais, analyse les résultats, contribue à leur mise au point et fait un retour d’expérience à la R&D ;· Mettre en place et suivre des KPI, notamment sur les taux de disponibilité des équipements et des données.Votre Profil : · Formation supérieur scientifique de type Ingénieur / Master 2 en Environnement / Analyse de données· Expériences probantes en métrologie d’instruments de mesure, modèles d’analyse et/ou prédiction de données ;· Passionné(e) par l’IoT, l’analyse de données, l’IA et l’environnement ;· Maitrise d’outils et logiciels d’analyse de données ; Python, Matlab, Tableau croisés dynamiques et Utilisation de logiciels de bureautique (word, excel, powerpoint, …),· Qualités personnelles : Entrepreneur dans l’âme, hands-on, orienté(e) « solutions » et « résultats », audacieux(se), engagé(e), autonome, travail en équipe· Anglais courant ;La réussite de vos missions ne pourra se faire qu’avec des déplacements chez les clients en France et à l’International.Type d'emploi : Temps plein, CDIHoraires :Travail en journée"
https://fr.indeed.com/viewjob?jk=1019b2e2bc7fd0e7,Data Anlyst (F/H), -  Intérim,Adéquat,92240 Malakoff,Île de France,"28,000,,,,,,,,","Mission d'intérim de 18 mois à pourvoir rapidement à Malakoff (92)
Notre agence Adéquat Paris Tertiaire recrute des nouveaux talents pour le poste de Data Analyst (F/H)
Au sein du pôle Data, les principalesactivités de ce poste sont les suivantes :

Contrôler la qualité des données saisies dans les différents référentielsFaire évoluer le panel d'indicateurs clés à suivre sur la qualité de données en se basant sur les impacts financiers et de commercialisationRédiger les expressions de besoin pour la création de nouveaux indicateursProduire les indicateurs de façon hebdomadaire et identifier les anomaliesAnimer les réunions de suivi, mettre en place des plans d'action et les piloter auprès des différents servicesElaborer un reporting mensuel auprès de la direction et des dirigeants

Profil recherché :
De formation Bac+3 à BAC+5 en SI, SIG ou TélécomVous êtes doté d'au moins 2 années d'expériences significative sur un poste similaireVous maitrisez Power BI, SQL (Oracle), EXCEL, et des outils de SIG (SIG, ArcGIS, NetDesigner)Vous êtes méthodique et faites preuve de rigueur et d'autonomie
Rémunération et avantages :
Taux horaire fixe + 10% de fin de mission + 10% de congés payésPossibilité d'intégration rapide, de formation et d'évolution,Bénéficiez d'aides et de services dédiés (mutuelle, logement, garde enfant, déplacement
).
Rejoignez le groupe Adéquat, l'acteur le plus dynamique du secteur de l'emploi depuis 3 ans !
Adéquat, Simplement pour vous !"
