,Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Description,Salaire
38,https://fr.indeed.com/viewjob?jk=6aa665d9f0061296,DATA MANAGER,CDI,gfi,45,Centre-Val-de-Loire,"Mission
Le Directeur de Projet orienté DATA en Centre Services est sous la responsabilité d'un Délivery Manager, il a en charge le suivi et l'exécution de ses contrats projets au niveau des engagements contractuels, financiers, qualité, délais, risques et satisfaction client. Il assure par ailleurs le management et l’animation de son équipe avec des chefs de projets. Il est le garant du delivery sur chaque contrat projet sous sa responsabilité.

Pour cela, le Directeur de Projet DATA devra :

Participer à notre offre DATA avec la communauté.
Participer en amont, avec l'équipe DATA, aux avant-vente par la prise en charge de consultation type marché public ou privé, démarche et estimation des projets.
Assurer le lancement et le pilotage des projets d'un point de vue contractuel, conformité et organisation d'équipe.
Assurer le management des équipes projets en termes de maintien des compétences, de respects des procédures et de motivation.
Suivre tout au long de la vie du contrat son bon déroulement en relation directe avec le chef de projet.
Participer et / ou animer les instances décisionnelles (comités de pilotage, comité stratégique)
Assurer un suivi budgétaire et rentabilité de ses contrats,
Se conformer aux procédures de la Direction Industrielle en termes de reporting, qualité, risques, sécurité, RGPD.
Assurer chaque fin de mois sa clôture de son périmètre (RAF, Factures, Marge, Risque…°

Profil
De formation Bac +5, avec une participation à vos débuts à des projets NTIC et DATA, et une solide expérience de 10 ans en tant que Directeur de Projet, idéalement en Centre de Services ESN. Vous êtes autonome et rigoureux dans l'exécution des tâches qui vous sont confiées. Vous avez un bon relationnel qui vous confère une bonne écoute des collaborateurs et des clients. Vous avez le sens du service et du respect des engagements de chacune des parties.

Les Compétences requises :

Suivi Financier
Contrat Management
Model de Delivery (CDR, CDC, CDS)
Management Equipe
Pilotage de contrat et projet avec engagements
Technologique NTIC, DATA de préférence Microsoft BI
Sens du service et bon relationnel client
Connaissance des contraintes de conformité contractuelle (RGPD, Sécurité)

Organisation
Nous sommes une ESN agile et un groupe international. A l'ère de la post-transformation digitale, nous mettons tout en œuvre pour que chacun de nos 27 000 collaborateurs puisse se renouveler perpétuellement, en vivant positivement son propre flow digital. Chacun d'entre eux peut ainsi façonner son parcours de carrière selon ses appétences, entreprendre de manière pragmatique avec ses clients pour un monde plus positif, innover localement dans 26 pays et harmoniser son investissement professionnel et son bien-être personnel.
Rejoignez Inetum. Vivez votre flow digital positif.

Tous nos postes sont ouverts aux personnes en situation de handicap.
Pays
France
Emplacement
Orléans
Type de contrat
CDI",
39,https://fr.indeed.com/viewjob?jk=dd0b0d1ead377d0c,DATA MANAGER,CDI,GIP ALFA CENTRE-VAL DE LOIRE,0,Centre-Val-de-Loire,"Gestionnaire-Développeur Base de données F/H
Ref. Apec : 167640981W / Ref. Société : ORFE2022_GCBDD
GIP ALFA CENTRE-VAL DE LOIRE
1
CDI
Orléans - 45
Publiée le 15/02/2022
Actualisée le 15/02/2022
Salaire
32 - 32 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 1 an
Métier
Administrateur de bases de données
Statut du poste
Cadre du secteur privé
Zone de déplacement
Régionale
Secteur d’activité du poste
TRAITEMENT DE DONNÉES, HÉBERGEMENT ET ACTIVITÉS CONNEXES
Télétravail
Partiel possible

Descriptif du poste
Au sein du pôle ORFE (Observatoire Régional Formation Emploi) du GIP Alfa Centre-Val de Loire (8 personnes) et rattaché au chef de service, vous travaillez en étroite collaboration avec l’ensemble des chargés d’études statistiques.
Vous êtes le référent / la référente des bases de données de la structure et êtes le garant des évolutions attendues.
Vos missions sont les suivantes :Gestion de bases de données (70%)Recueil et import des bases de données sur le champ EFOP (Emploi Formation et Orientation Professionnelle)Préparation et traitement des jeux de donnéesContrôle de la qualité et de la cohérence des bases de donnéesMise en place et maintenance des rapports BISupport technique utilisateurs (Business Object, Excel, informatique générale)Participation aux divers projets web de la structure (25%)Participation à la mise en œuvre de la stratégie opérationnelle des projetsParticipation à la relation avec les prestatairesMise à disposition des données statistiquesParticipation à la mise en place d’une nouvelle solution web de partage de données territorialiséesParticipation aux divers travaux partenariaux (5%)Contribution aux travaux du Réseau national des Carif-Oref (RCO)
Profil recherché
De formation supérieure (minimum Bac +3) en informatique décisionnelle, statistique, conception de solution décisionnelle.
Compétences techniques mises en œuvre :Gestion de bases de données SQLConnaissance en SQL (niveau avancé) et VBA, R (niveau débutant à intermédiaire)Modélisation de données, du modèle relationnel et des contraintes liées aux bases de donnéesAdministration des outils BI et BDDMaîtrise du pack Office (Excel, Powerpoint, Word)Rédaction de cahiers des charges techniques, notes administratives et techniques
Idéalement vous connaissez en plus :La statistique publique (INSEE RP, DADS,... )Les données et nomenclatures Emploi (ROME FAP)Les données et nomenclatures Formation (RNCP Domaines de formation)
Persévérant, vous savez analyser un problème et proposer des solutions adaptées. Rigoureux et doté d’une bonne capacité d’organisation, vous faites preuve d’initiative, d’autonomie et êtes force de proposition. Enfin, votre capacité à gérer le stress et votre pédagogie permettront votre réussite sur ce poste.
Entreprise
Financé à titre principal par l'Etat et le Conseil régional avec le soutien du Fonds Social Européen, le Groupement d'Intérêt Public (GIP) ALFA Centre-Val de Loire assure une mission d’observation, d’information et d’animation dans le champ de l’orientation professionnelle, de la formation et de l’emploi en région Centre-Val de Loire.
Le GIP intègre parmi ses membres les partenaires sociaux, membres fondateurs avec l’Etat et le Conseil régional Centre-Val de Loire, ainsi que des acteurs régionaux de l’orientation, de la formation et de l’emploi (AFPA, Pôle emploi, Association régionale des Présidents de Missions Locales, organismes consulaires, OPCO…).
Son action s’organise autour des pôles d’activités suivants : un pôle Information, un pôle Observatoire Régional Formation Emploi (ORFE) ainsi qu’un pôle Administration générale.
Personne en charge du recrutement
Alexandre MORIN - Pôle ORFE",
40,https://fr.indeed.com/viewjob?jk=39e0fba45d3d7c6c,TECHNICIEN,CDI,HAYS,18,Centre-Val-de-Loire,"Rejoignez une entreprise bien établie dans le Cher !
Hays Technology recherche pour son client, un Gestionnaire Données Techniques en CDI. Il s’agit d’une société bien implantée à Bourges. Recrutement dans le cadre d’une création de poste.

Les missions sont les suivantes :
Analyser les manques / problèmes issus de l’ERP et piloter la mise à jour des datas,Assurer l’interface entre les Responsables industriels et les méthodes en assurant la mise à jour des gammes de développement et de série,Mettre en place un suivi des OMP et piloter leur validation,Piloter les revues de cohérence entre le PLM et l’ERP, en animant des séances avec l’ensemble des métiers nécessaires,Analyser les coûts et cycles réels de réalisation et en établir une synthèse pour les Responsables industriels,Participer à la définition des axes d’amélioration sur les coûts et cycles de réalisation,Proposer la mise à jour des coûts standards,Déployer et suivre l’ensemble des outils et méthodologies liés à l’industrialisation, pour atteindre les objectifs projets,Participer activement au déploiement de l’Obeya Indus sur site.
De formation Bac +2 en gestion ou systèmes d’information, vous disposez au moins de 5 ans d’expérience sur un poste similaire en industrie. Vous êtes déjà intervenu sur un ERP et vous connaissez les outils Lean (DMAIC, 5M).

Chez Hays Technology, nous façonnons l'avenir du recrutement. Les compétences en gestion de projet n'ont jamais été aussi nécessaires. De ce fait, nous sommes au cœur des transformations digitales de nos clients. Que vous soyez à la recherche de compétences pour votre équipe, ou que vous cherchiez à passer à la prochaine étape de votre carrière, nous pouvons en parler dès aujourd'hui. #1284576",37500.0
41,https://fr.indeed.com/viewjob?jk=88131431267d3d65,GESTIONNAIRE DONNEES,CDI,Groupe Scael,28,Centre-Val-de-Loire,"Nous recherchons un(e) : RESPONSABLE DE REFERENTIELS DE DONNEES H/F – CDIPoste basé à Chartres (28) – Prise de poste dès que possibleMissions : Intégré(e) à la Direction financière et en étroite collaboration avec la DSI, vous aurez pour mission d’assurer le bon fonctionnement des bases de données du groupe en garantissant la fiabilité et la pérennité des données afin qu’elles puissent être accessibles aux utilisateurs internes.Dans ce cadre, vous devrez : Garantir la fiabilité et l’évolution des référentiels MDM tiers et Article (compréhension des enjeux et des besoins des différents métiers du groupe, création et mise à jour des fiches produits, animation des contributeurs internes),Animer, optimiser et veiller à la qualité des données afin qu’elles soient conformes et exploitables (traitement des anomalies, des doublons, informations incohérentes…) et proposer des actions d’amélioration et les corrections nécessaires,Garantir la cohérence, la qualité, la sécurité et l’accessibilité permanente des informations,Assister les utilisateurs dans l’utilisation des outils et leur apporter un support si nécessaire,Piloter les évolutions du MDM en lien avec les métiers du Groupe et de la DSI (identifier les attentes des utilisateurs de données, challenger, arbitrer et prioriser les besoins),Rédiger les procédures de gestion des données.De formation supérieure en informatique, statistiques ou mathématiques, vous disposez d’une expérience d’au moins 5 ans sur une fonction similaire.Evoluant dans un environnement dynamique, votre rigueur et votre capacité d’adaptation sont de véritables atouts. Vous appréciez également le travail en équipe et faites preuve d’une bonne communication et êtes force de proposition afin d’améliorer les différents processus de gestion des données.Vos capacités relationnelles et votre souplesse vous permettent de vous adapter à chaque situation et aux différents interlocuteurs avec lesquels vous échangez au quotidien.Vous êtes à la recherche d’une amélioration constante des process/outils et savez synthétiser l’information et travailler en mode projet. La maîtrise d’Excel est essentielle pour ce poste. Une connaissance de Microsoft Dynamics 365 Business Central et/ou une expérience omnicanale serait un plus.Nous sommes convaincus que la diversité est une richesse pour l'entreprise et un atout pour sa performance. C'est pourquoi, nous soutenons l'égalité entre les femmes et les hommes et favorisons l'insertion professionnelle, l'accès et le maintien dans l'emploi des personnes en situation de handicap.Type d'emploi : CDI",
42,https://fr.indeed.com/viewjob?jk=0d1b785311a47fa3,DATA MANAGER,CDI,St Michel,41,Centre-Val-de-Loire,"En pleine croissance, St Michel est une entreprise familiale et indépendante depuis 1905, reconnue pour son savoir-faire français de recettes authentiques.

St Michel fait partie des acteurs majeurs en France sur le marché de la pâtisserie, de la biscuiterie et du prêt à garnir, propose une gamme de biscuits, madeleines, crêpes, Cocottes, et autres gâteaux. Nous intervenons à travers un portefeuille de marques à forte image : St Michel, Bonne Maman, Jean Ducourtieux. Nous sommes également un acteur important en Marque de Distributeur.

La réussite de l’entreprise s'appuie sur la qualité de ses produits, une innovation constante, l'implication et le dynamisme de ses équipes.

St Michel emploie 1800 personnes réparties sur 8 sites industriels.
Dans le cadre de l’évolution de notre système d’information vers SAP S4/HANA, vous assurez sur votre périmètre le bon fonctionnement et l’évolution du système d’informations de St Michel, et vous êtes en charge de mettre en place les applications permettant d’optimiser les flux d’informations.

Rattaché au Responsable Systèmes d’information, vos missions sont les suivantes :

Sur les outils Décisionnels de l’entreprise (BO, BW SAP, Cognos) et sur l’ETL (Talend principalement) :

Vous êtes garant du bon fonctionnement des systèmes en place et en assurez le support (analyse, résolution d’incidents).
Vous analysez les cahiers des charges et étudiez les besoins métiers.
Vous rédigez les spécifications fonctionnelles et techniques.
Vous réalisez ou supervisez les développements par nos intégrateurs.
Vous assurez les mises en production.

Des connaissances en gestion commerciale (gestion des commandes, facturation, prévisions commerciales) seraient un plus pour être en support de l’équipe de déploiement SAP.

Poste en CDI à pourvoir dès que possible, basé en région Centre à Contres (41700 ; 20 min de Blois et 1h de Tours et d’Orléans).

Permis B et véhicule indispensables.
De niveau master ou ingénieur en systèmes d'information, vous avez une expérience d’au moins 5 ans en milieu industriel / produits de grande consommation, soit directement en industrie ou grande distribution, soit chez un intégrateur ou dans une SSII.

Vous êtes expert sur les outils décisionnels type BO, BW SAP, Cognos, et vous possédez une excellente connaissance et maitrise de l’ETL Talend.

Postulez ! Promis, on ne vous mangera pas.",
43,https://fr.indeed.com/viewjob?jk=1f2e1fa56a228be0,CONSULTANT,CDI,Umanis,37,Centre-Val-de-Loire,"Vous souhaitez rejoindre une ESN en constante évolution ? Qui met en avant le bien-être de ses collaborateurs et vous accompagnera dans un projet de carrière sur le long terme ?
Certifiée TOP EMPLOYER 2021 et historiquement reconnue pour notre expertise DATA, nous avons su grâce à de nombreux partenariats stratégiques et notre communauté d'experts, diversifier nos offres
Depuis 30 ans, nous accompagnons nos clients sur l’ensemble de leurs projets métiers et IT. Nous sommes avant tout une entreprise qui se réinvente chaque jour, reconnue pour notre capacité d'innovation et notre dynamisme.
Si vous êtes à la recherche d’une entreprise qui vous fera monter en compétence tout en vous assurant un suivi régulier et personnalisé alors nous sommes faits pour vous !
Umanis c’est quoi ?
3000 collaborateurs, 23 agences en France, 4 agences à l’international
5 domaines d’expertise : data, digital, infra/ cloud, solutions métier, BPO
4 valeurs : convivialité, excellence, responsabilité, respect
Notre avenir c’est vous !
Pour en savoir plus, cliquez sur le lien suivant : https://www.youtube.com/watch?v=CVZHcttGuSQ
CONSULTANT BIG DATA H/F TOURS
Dans le cadre du développement de notre activité, nous recherchons CONSULTANT BIG DATA H/F pour intervenir auprès de nos clients dans la région de Tours. Venez vivre une aventure à taille humaine en rejoignant notre équipe de consultants.
 Vos missions :
Concevoir et développer des applications Big Data
Intégrer des flux de données dans un Data Lake
Transformer et préparer des données en mode batch
Traiter des évènements en temps réel
Automatiser et orchestrer des chaines de traitements
Analyser des données
Suivre la production et la maintenance des chaines de traitements
Rédiger des tests fonctionnels et des tests d’acceptance
Estimer la charge des tâches et participer aux Pocker plannings
Conseiller et éclairer le client sur les enjeux liés aux architectures et aux technologies Big Data
 Environnement technique :
Développement : Scala, Sbt, Java

Infrastructure : Docker, Kafka, Vmware, Dc/Os, Freeipa

Applicatif : Akka, Kafka, Cats, Api Rest, Elasticsearch, Rocksdb, Spark, Mesos, Couchbase, Hadoop/Hdfs, Hive, Postgresql, Impala

Outils : Git, Jenkins, Nexus, Promotheus, Grafana, Ansible

Data visualisation : Kibana (Elk), Tableau

Data Exploration : Dataiku, Zeppelin
 Votre profil :
Vous disposez d’une expérience d’au moins 3 ans sur un poste de CONSULTANT BIG DATA H/F .
Vous êtes un(e) expert en développement Python, Scala, Javascript & maîtrisez les technologies du Big Data comme Hadoop, Spark ...
Vous avez de solides connaissances de bases de données SQL, No SQL ...
Vous savez manipuler la données et en utiliser les outils : ETL, intégration et Dataviz
Vous êtes dynamique, autonome, aimez le travail en équipe ? Alors rejoignez-nous chez Umanis !
 Rejoindre Umanis, c’est :
Des suivis réguliers avec votre référent(e) RH et commercial(e)
Un accès à une plateforme avec plus de 600 formations disponibles dès votre arrivée
Des communautés d’ experts
Un parcours excellence Agile devops
Un programme de Mécénat de Compétences
Un engagement auprès des travailleurs en situation de handicap
Une mobilité interne facilitée
Des afterworks mensuels
Prêt à en discuter ?!",
44,https://fr.indeed.com/viewjob?jk=1e1a32ecdd155b32,DATA ANALYSTE,CDI,Acii,37,Centre-Val-de-Loire,"Dans le cadre d'un renforcement de l'équipe, nous recrutons pour l'un de nos clients basé à Tours, un Data Analyst H/F.
Vous travaillez au sein d'une équipe Scrum, en collaboration les équipes de développements.Votre profil :- Première expérience idéalement ciblée sur l'analyse de la donnée et de sa restitution.- Fort esprit d'analyse, de synthèse et compréhension des enjeux métiers.- Impliqué sur la rigueur des livrables et de leurs contenus.- Maîtrise des bases de données et des langages SQL- Maîtrise Outil SAS
Les responsabilités
Venir en appui des équipes en place pour traiter les demandes d'extraction de données et/ou d'évolutions de traitements existants formulées par les diverses directions métiers ;
Analyser la demande préalablement à son traitement ;
Développer Les requêtes en SQL et/ou via des programmes SAS ;
Concevoir les livrables qui sont destinés à toutes les fonctions de l'entreprise. Ils peuvent nécessiter la mise en œuvre de contrôles techniques et fonctionnels ainsi que des échanges avec les métiers.",
45,https://fr.indeed.com/viewjob?jk=160958cc2ebb808b,DATA MANAGER,CDI,EXPECTRA,41,Centre-Val-de-Loire,"Sous la responsabilité de l'Ingénieur Manager, vous vous assurez que les objectifs de l'entreprise en matière de satisfaction client, de qualité et de contrôle des coûts sont obtenus grâce à la création et à la maintenance de données précises qui sous-tendent le processus MRPII d'entreprise. Celui-ci est essentiel dans la vie des nouveaux produits et dans les domaines qui y sont liés : qualité, développement de produits, fabrication, approvisionnement, planification, coût du production.Pour cela, vous devez gérer 25000 articles : achat de pièces, sous-ensembles, vente de pièces et 600 fournisseurs.Vous êtes:- Chargé du développement et de la gestion de l'ensemble du processus de création des produits.- Responsable de l'ajout et de la modification de toutes les données de produit sur le système ERP de l'entreprise en lien avec la chaîne d'approvisionnement.- Facilitateur dans le processus de contrôle des modifications techniques (ECC), vous modifiez les nomenclatures et les routages sont précis et terminés dans les temps impartis.- En mesure de soutenir le processus de développement des nouveaux produits, d'introduction et de fin de vie du produit pour assurer l'achèvement complet et en temps opportun.- Développez les procédures de gestion des données nécessaires afin de créer un processus et une culture d'exactitude des données.- Fore de propositions pour augmenter la satisfaction client et les processus internes grâce à des bases de données.- En capacité de comprendre l'ensemble du processus de la chaîne d'approvisionnement pour développer des opportunités d'amélioration grâce à la gestion des données de référence.Vous opérez au sein de l'équipe d'ingénierie en interaction avec les services : fabrication, Achats, clients, Magasin, Comptabilité, Qualité, R&D, Chefs de produits, Approvisionnement et marketing pour garantir les plus hauts niveaux d'exactitude des données créés.Rattaché au service méthodes, vous justifiez d'une expérience similaire dans un poste en industrie.Vous avez une bonne maîtrise de SAP (création d'articles, les prix, les coûts...).Anglais impératif oral/ecrit.Date limite de candidature : 28/02/2022Type d'emploi : Temps plein, CDISalaire : 42 000,00€ à 45 000,00€ par anHoraires :Travail en journéeLangue:Anglais (Exigé)Télétravail:Non",43500.0
46,https://fr.indeed.com/viewjob?jk=0fbf71247b1e52a5,DATA MANAGER,CDI,INFOPRO DIGITAL,45,Centre-Val-de-Loire,"Description de vos missionsAu sein de notre entité automobile, vos missions seront de :Analyser les fichiers de données fournis par les équipementiers afin de les intégrer et de les associer à nos bases de données. Ces fichiers peuvent avoir des formes très différentes (Fichiers Excel, Fichiers texte, ….).Etre en capacité d’établir de nouveaux schémas de base de données à partir des fichiers reçus, schémas qui devront être mis en relation avec l’existant.Votre profilNous recherchons pour ce poste un profil intéressé(e) par le domaine automobile, et à l’aise avec l’utilisation d’Excel au quotidien.En savoir plus sur nousInfopro Digital est un groupe leader d’information et de services professionnels en Europe (3 600 collaborateurs dont 1 400 hors de France, chiffre d’affaires total de 440 millions d’euros, 20% de croissance annuelle).Nous couvrons plusieurs univers clés de l’économie : la distribution, le BTP, l’automobile, l’industrie, l’assurance et la finance, le secteur public.Infopro Digital a pour vocation d’offrir des services et des produits pluri médias (logiciels, salons, bases de données, sites web, formations, édition, événements…) à ces communautés professionnelles dans l’objectif de :Faire croître leur activité commerciale en générant de nouvelles opportunités d’affaires ;Leur permettre d’opérer plus rapidement et plus efficacement leurs métiers en leur donnant l’information et les outils nécessaires.La stratégie du Groupe est orientée vers le développement de marques fortes, l’innovation et la transformation digitale.Infopro Digital est engagé dans une politique d’égalité des chances, du recrutement à l’évolution de carrière de ses collaborateurs.Les offres d’emploi proposées sont ouvertes à tous, incluant naturellement les personnes en situation de handicap.Pour atteindre nos objectifs, nous recherchons les talents qui contribueront à réussir cette belle aventure !Type d'emploi : Temps plein, CDISalaire : 28 500,00€ à 29 400,00€ par anAvantages :Épargne salarialeParticipation au TransportRTTHoraires :Travail en journée",28950.0
47,https://fr.indeed.com/viewjob?jk=303e6dcbdc43d02d,DATA MANAGER,CDI,CAILLAU,41,Centre-Val-de-Loire,"SOCIETE CAILLAU :

Fabricant de tout premier plan dans le domaine du collier de serrage à destination des industries aéronautique et automobile, CAILLAU (480 personnes, CA 2021 – 78 M€, www.caillau.com) détient un savoir-faire quasi unique dans la transformation de l'inox. Près de 250 millions de colliers quittent nos sites chaque année dont 75 % à l'international. Nous représentons 8 % du marché mondial dans la fabrication des colliers en première monte. Notre activité de recherche & développement est double : produits mais également moyens. L’innovation et la diversification sont pour nous une source de croissance dans les années à venir.

Pour renforcer nos équipes, nous recherchons pour notre site de Romorantin, sous contrat à durée indéterminée un ou une :
TECHNICIEN/TECHNICIENNE ADMINISTRATEUR BASE DE DONNEES H/F


Rattaché(e) au Directeur Des Systèmes d'Information, votre mission sera de développer, de mettre en place et de maintenir les échanges de flux EDI entre nos applications métier et nos clients ou nos partenaires.

Vos principales missions seront :

D'étudier les besoins métier et fonctionnels en communiquant avec les clients sur les problématiques techniques
D’analyser les flux de données
De réaliser les configurations techniques, les interfaces (mapping et intégration des données)
De vérifier la conformité aux spécifications techniques et fonctionnelles des donneurs d’ordres, de vérifier la structure des messages
De paramétrer les flux EDI dans l’ERP ou dans l'EAI
De piloter les tests techniques et de résoudre les incidents techniques

De formation BAC+2 ou +3 en informatique, vous justifiez d'une première expérience d'au moins 3 ans sur un poste similaire orientée gestion des échanges de données informatiques (paramétrage, configuration, installation, formation) et/ou gestion de bases de données.

Une expérience informatique dans le domaine logistique et/ou l'exploitation des normes VDA, GALIA.. serait appréciée.

Vous maîtrisez les compétences techniques suivantes: SQL (Oracle, MySQL,), XML et HTML, protocole d'interface Web service, langage EDI

Excellent relationnel et très bon communicant, vous êtes à l'aise tant à l'écrit qu'à l'oral.

Rigoureux/rigoureuse, empathique, opiniâtre, vous êtes force de proposition et en toute circonstance à l'écoute de votre client qu'il soit interne ou externe.

Vous avez la capacité à intervenir dans un contexte Métier exigeant et parfois tendu.",
48,https://fr.indeed.com/viewjob?jk=845928d7e9f716e8,DATA MANAGER,CDI,Calytis,28,Centre-Val-de-Loire,"Un chef de projet technico-fonctionnel Data Son rôle sera : Analyser les besoins métier et proposer des solutions industrialisables Rédiger les spécifications fonctionnelles et techniques et la documentation projet Mener des projets de BI en co-construction avec les clients métier pour produire les indicateurs adaptés et tableaux de bord Power BI Concevoir & mettre en œuvre des solution de traitement et de stockage de données à partir des modules adaptés sur la plateforme MS Azure et / ou Snowflake S'assurer de la manière dont les données seront intégrées entre les différents systèmes et espaces de stockage Administrer les solutions utilisées (power BI, Snowflake) en collaboration avec les services DSI (infra) Nombres d'années d'expériences souhaitées : CP Data 5 ans d'expériences de gestion de projets data + global expérience 8 ans minimum Compétences souhaitées sur MS Azure, Snowflake, Talend, MS Power BI Lieu de la mission : Proche Chartres",
49,https://fr.indeed.com/viewjob?jk=8badbf4257f65f4d,DATA MANAGER,CDI,Dematic,45,Centre-Val-de-Loire,"Database administrator for new and existing customer sites across European region
What we offer:
Installation of databases on our customers' IT infrastructures
Monitoring and tuning during the qualification steps of our software package
Maintain all the bases installed at our customers' premises in operational condition.
Regular 24/7 on-call for a week
Tasks and Qualifications:
Minimum 3 years’ experience as a Database Administrator on Oracle software
Dataguard
Lighty and Solarwind tools
RMAN backup
Control on Windows and Linux
Cluster environment (Oracle Failsafe)
Good control on Oracle’s optimizer
Base 11 à 19c
Ideally, an experience on SQL Server
Professional English required",
50,https://fr.indeed.com/viewjob?jk=f0f21a4079194fb1,DATA ANALYSTE,CDI,DAHER,37,Centre-Val-de-Loire,"DATA ANALYST F/H
Ref. Apec : 167435941W / Ref. Société : R1407
DAHER
1
CDI
Tours - 37
Publiée le 11/01/2022
Actualisée le 14/02/2022
 SUR LE SITE DE L'ENTREPRISE
Salaire
50 - 70 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 5 ans
Métier
Data analyst
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
FABRICATION DE PIÈCES TECHNIQUES À BASE DE MATIÈRES PLASTIQUES

Descriptif du poste
Pour accompagner notre développement et renforcer notre équipe, nous recherchons un(e) Spécialist Data, en CDI. Vous serez rattaché(e) au Responsable Département Informatique, à Tours. Vous aurez pour mission de mettre et en œuvre des outils informatiques, des techniques et des méthodes statistiques pour permettre d’organiser, synthétiser et traduire efficacement des données.
Plus précisément, vos principales missions seront :
Fournir un appui analytique à la conduite d’exploration et à l’analyse complexe de données,
Créer des algorithmes de recherche de données qui permettent d'explorer les données utiles.
Procéder à l'industrialisation du procédé pour les données les plus intéressantes. Et organiser, synthétiser et traduire les informations pour faciliter la prise de décision.
Gérer les opérations et l'administration, la modélisation et l'architecture des gisements de données. Et s'assurer que les bases de données existantes fonctionnent bien et en cohérence.
Gérer l'architecture et le pilotage de l’évolution de solutions analytiques, vous serez amené à dispatcher des actions à d’autres ressources internes et externes (industrialisation d’algorithmes, résolution d’incidents…) »
Profil recherché
Titulaire d'un Bac+5 en école Informatique ou équivalent, vous justifiez d'au moins 3 ans d'expérience en tant que Data Analyst, idéalement dans un environnement industriel (Aéronautique, Industrie, Energies, Logistique..).
Vous maitrisez les périmètre technologies : Microsoft Azure, SQL Server, Databricks, Pyhton, PySpark, Serverless, PowerBI, BD NoSQL,
Vous avez une appétence pour la data analyse et la gestion de projet.

Motivé(e), dynamique et doté(e) de grand sens de l'adaptabilité, le ou la candidat(e) devra avoir un sens aigu de la relation client et des compétences avancées en statistiques. Il est également nécessaire de maitriser l'anglais et d'être à l'aise dans le cadre de l'animation de projets sophistiqués auprès de décisionnaires exigeants.
(possibilité d'être basé(e) à Toulouse, Nantes ou Orly).
Entreprise
Daher est un avionneur et un équipementier industrie et services. Daher affirme son leadership dans 3 principaux métiers - construction d'avions, équipements et systèmes aéronautiques, services logistiques et supply chain - et a réalisé un chiffre d'affaires de 1,1 milliard d'euros en 2017. Fort de son actionnariat familial, Daher est tourné vers l'innovation depuis sa création en 1863. Aujourd'hui présent dans 12 pays, Daher s'impose comme acteur de référence de l'industrie 4.0, en concevant et développant des solutions à valeur ajoutée pour ses partenaires industriels.
Rejoindre Daher, c’est…
 Intégrer un groupe familial possédant une vision à long terme,
Apporter sa pierre à l’édifice au sein d’une entreprise en développement,
Développer de nouvelles compétences grâce à la diversité de vos missions,
 Prendre part à une aventure humaine et industrielle pleine de challenges,
 Innover et sortir des sentiers battus en intégrant un environnement stimulant.
Conseils
Attentif à l’intégration de nos collaborateurs et à la qualité de service rendue à nos clients, vous bénéficierez d’un parcours d’intégration et d’une formation à nos outils dès votre arrivée.
Personne en charge du recrutement
VANESSA BLAIS - CHEF DE PROJET RH",
