,Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Description,Salaire
29,https://fr.indeed.com/viewjob?jk=a4da12e33e3dbbe0,GESTIONNAIRE DONNEES,CDD,Manpower,12,Occitanie,"L'entreprise
Manpower CABINET DE RECRUTEMENT DE L'AVEYRON recherche pour son client, un acteur du secteur de l'agroalimentaire, un Assistant gestion de donnees h/f (H/F)
Les missions
Vous serez rattaché(e) au Responsable Master Data et EDI Groupe. Dans le cadre d’un déploiement de notre ERP SAP, vous serez support technique sur ce projet et serez amené(e) à remplacer le responsable dans ses missions.

Vos missions principales seront les suivantes :

Gérer les données de base dans SAP (articles et clients) : Récolte, intégration, diffusionEffectuer des extractions de donnéesRéaliser des chargements en masseMettre à jour les bases en ajoutant les données manquantes, en éliminant les doublons et les incohérencesAssurer la qualité et l’intégrité des donnéesContrôler le flux des messages EDI (Echange de données informatisées) entrants et sortantsRéaliser du paramétrage EDIAlimenter le catalogue électronique (produits et logistiques)Tenir à jour les KPI de son activité

Le profil
Niveau : Bac 2/3 gestion, informatique, administration ou expérience en gestion de données
Niveau Avancé outils informatiques (Fonctions Excel, Tableaux croisés dynamiques, Macros et automatisation VBA, Power Pivot, graphiques, Power Point…)Goût prononcé pour les chiffres et les donnéesRigueur dans la gestion des données et des tâchesCapacité d’analyse et de synthèseAutonomieEsprit d’initiativeConnaissance de SAP / expérience de la GMS, des produits de grande consommation et Supply serait un plus
NIVEAU D'ÉTUDE REQUIS : BAC +3
DIPLÔMES DEMANDÉS : gestion, informatique, administration ou expérience en gestion de données
Dans le cadre de sa politique diversité, Manpower étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap",25000.0
30,https://fr.indeed.com/viewjob?jk=3d7ec8d198f4b839,DATA SCIENTIST,CDI,umlaut,31,Occitanie,"nöusumlaut, part of Accenture, est un partenaire mondial de bout en bout de 5000 personnes qui offre des services complets dans tous les secteurs d'activité et qui met en œuvre ses capacités de conseil et de réalisation interdisciplinaires et collaboratives pour améliorer le sort de ses clients et - en plus de cela - pour ajouter de la valeur, de la qualité et de l'attention à leurs organisations et à leurs produits.notre öffrevous participerez à la définition et au développement de nouveaux concepts et outils utilisés dans le traitement automatique et l'analyse des big data. Vous serez chargé(e) de :Recueillir et analyser les besoins du client pour proposer des solutionsRéaliser des études statistiquesEffectuer des travaux de recherche pour proposer de nouveaux modèles d'apprentissage automatique afin d'améliorer les résultats des modèles prédictifs et des modèles d'imagerieTravailler avec tous les membres de l'équipe pour prototyper et développer de nouveaux servicesFournir des livrables tels que des PoC, des présentations et des documents techniques.vöusMaster en ingénierie, informatique, statistiques ou mathématiques.Au moins 2 ans d'expérience dans le domaine de la Data Science.Excellente connaissance des algorithmes d'apprentissage automatique (apprentissage supervisé, non supervisé et apprentissage profond)Bonne connaissance du data mining et du traitement du langage naturel et de l'imagerieBon niveau de statistiques descriptives, de modélisation statistique et d'analyse de donnéesConnaissance de la gestion des Bases de données (SQL, Elasticsearch, Neo4j) et des technologies big data (Spark)Développement de compétences en Python (pandas, numpy, scikitlearn, tensorflow, keras) et RConnaissance de la visualisation de donnéesBonnes capacités de communication pour interagir avec le client et présenter au client les résultats des étudesUn bon niveau d'anglais.töp 5 des raisons pour nous rejoindreUn environnement entrepreneurial avec une responsabilité immédiate et une chance de faire la différence dès le départ.Projets innovants auprès de clients de renom et sur des technologies de pointe.Opportunités de croissance individuelle illimitées et possibilité de créer un cheminement de carrière personnalisé.L'accès à un réseau mondial offrant des possibilités de vivre et de travailler à l'étranger.Un esprit d'équipe et une culture familiale dans laquelle vous vous sentirez tout de suite à l’aiseRémunération en fonction du profilType d'emploi : Temps plein, CDISalaire : 45 000,00€ par anHoraires :Du Lundi au Vendredi",45000.0
31,https://fr.indeed.com/viewjob?jk=f10dde949414ecd1,DATA ANALYSTE,CDI,PeopleSpheres,34,Occitanie,"PeopleSpheres est une start-up qui édite le premier socle SIRH en PaaS (Plateforme As A Service) depuis 2014. Les professionnels des ressources humaines construisent leur propre SIRH sur-mesure : ils choisissent les meilleures briques logicielles du marché afin de les connecter à notre plateforme.
Quel avantage pour le client ? Toutes les données des collaborateurs sont centralisées sur le socle RH, et permettent ainsi de créer des workflows, des reportings et des requêtes inter-outils.
Disponible sur web et mobile, cette plateforme offre donc une interface collaborateur, manager et RH unique, avec de nombreuses possibilités d’interopérabilité.
Pour accompagner notre belle croissance, nous renforçons nos différentes équipes et nous recherchons aujourd’hui notre futur(e) Data Analyst au sein de l’équipe R&D !

Notre solution est développée autour de 4 fondamentaux :
L’innovation
L’expérience et le parcours utilisateur (UX/UI)
L’excellence technologique et technique
La proposition de valeur dans nos produits
Rattaché(e) aux équipes R&D, vos missions seront les suivantes :
Identifier et développer des algorithmes de Machine learning (NLP) et de recommandation.
Travailler en collaboration avec l'équipe R&D.
Gérer le design, l'alimentation et l'utilisation d’un Data lake pour la data science & analysis.
Respecter la politique RGPD.
Qui êtes-vous ?


Chaque personne est unique et nous comptons sur vous pour apporter votre pierre à l’édifice ! Vous deviendrez LE ou LA candidat(e ) idéal(e ) si :
Vous avez un Bac+5 dans le domaine de la data science.
Vous avez au minimum 3 à 5 ans d'expérience.
Vous êtes créatif et autonome.
Vous maîtrisez l'anglais opérationnel et travailler avec des collaborateurs anglophones ne vous pose aucun problème.
Vous connaissez les langages tels que SLQ, Python, K-SQL.
Vous connaissez les méthodes d’alimentation et d’exploitation des entrepôts/lacs de données
Vous utilisez Snowflake pour vos analyses et les bases de données SQL/NOSQL n'ont aucun secret pour vous.
Vous maitrisez un ou plusieurs outils de BI ou Reporting ; Power BI, Qlick/QlickView, Kibana, Tableau, BusinessObjects, Redash, Metabase
Vous êtes ouvert(e) d'esprit, aimez travailler en équipe, rigoureux.
Et enfin humilité, simplicité, écoute, fiabilité et ouverture d’esprit sont vos principaux traits de personnalités. Votre rigueur et votre autonomie vont de pair avec un sens développé de la satisfaction (customer centric).
Les + de Peoplespheres qui donnent le smile :
Un poste à pourvoir sur Paris ou Montpellier,
Un projet ambitieux au sein d'une entreprise en pleine croissance,
Un cadre de travail moderne et innovant sur Paris et sur Montpellier,
L'équilibre et le mix bureau et télétravail est devenu une norme chez nous, en fonction de l’organisation de chaque service !
La carte ticket restaurant Swile est proposée à chacun de nos collaborateurs !
Une vraie autonomie dans l'organisation du travail,
Peoplespheres est en fort développement et nos valeurs sont partagées par tous : #Bienveillance #satisfactionclient #esprit d’équipe #innovation
Processus de recrutement :
Entretien téléphonique avec notre équipe recrutement
Un test qui permet d’obtenir un bilan complet de vos soft-skills et de votre potentiel !
Entretien physique ou visio avec votre futur manager
Entretien physique ou en visio avec le directeur du service",
32,https://fr.indeed.com/viewjob?jk=42b3364c68b0aba0,DATA INGENIEUR,Intérim,Orange France,34,Occitanie,"""Au sein de la data factory, vous assurez le run de production des données de performances des collaborateurs rattachés aux centres accueil de la relation clients de Dijon, Villabé,Nantes et Montpellier""
Alain, manager
Acte I : le run
Vous récupérez les fichiers sur des bases de données en automatique ou sur des fichiers à exporter
Vous mettez à disposition des managers et des directions métiers des fichiers de data visualisation actualisés
Acte II : la migration
Vous proposez un modèle de production de notre base de données actuelle vers une solution de type Mysql
about you
""Nous transformons notre environnement technologique. Je cherche une personne aux idées innovantes pour nous accompagner sur ce projet de migration""
Alain, manager
Vous êtes le/la Tony Stark de la donnée : avec quelques infos, vous fabriquez un outil opérationnel
Vous avez beaucoup d’idées et vous n'hésitez pas à les proposer
Pédagogue, vous savez expliquer simplement des notions techniques
Vous disposez d'un très bon relationnel
Compétences
Être à l’aise avec Excel et Access qui sont vos outils principaux
Maîtrise des bases de données SQL, MySQL, Mongodb etc…
additional information
Lieu
Vous êtes basé-e au Patio, le campus flambant neuf d'Orange à Montpellier, qui propose une expérience salariée innovante
Perspective
En contact avec de nombreux interlocuteurs, vous vous créerez un réseau très riche qui vous ouvrira de nombreuses portes. So no limit !
department
Au sein du Groupe Orange le CSCE Sud (Centre Service Clients Entreprises Sud) est une Unité Opérationnelle de la Direction Entreprises France (DEF).
Basée à Montpellier dont la mission est triple :Assurer un suivi des offres des clients Entreprises du SUD de la FranceAssurer l’Assistance mobile des clients Entreprises et Grands Comptes en FranceDévelopper les ventes de solutions mobiles Entreprises et fidéliser les Flottes
L’unité compte 300 salariés répartis sur 2 sites Montpellier et Toulon.
Son ambition est de délivrer une qualité de la relation client de haut niveau en s’appuyant sur le développement des compétences de ses collaborateurs, en favorisant l’initiative et en recherchant des conditions de travail optimales.
Votre équipe
""Une équipe petite par la taille mais grande en expertise""
Alain, manager
Didier dit ""Le Terminator"", est spécialisé dans la production de la donnée. On peut compter sur lui pour que tout fonctionne
Ornella a rejoint l'équipe il y a 3 ans. Son super pouvoir est de vulgariser les solutions de la data factory. Avec elle, la data devient plus simple
Alain, manager depuis 4 ans à la data factory a eu plusieurs vies chez Orange. Féru de sports, vous pouvez le défier sur les pistes de skis ou au parcours de golf
contract
Temporary",
33,https://fr.indeed.com/viewjob?jk=6d8df297e52874e9,DATA SCIENTIST,CDI,umlaut AG,31,Occitanie,"Gather and analyze customer needs to propose solutions
Conduct statistical studies
Conduct research to propose new machine learning models to improve the results of predictive and imaging models
Work with all team members to prototype and develop new services
Provide deliverables such as PoCs, presentations, and technical papers.
yöu
Master's degree in engineering, computer science, statistics or mathematics.
At least 2 years of experience in the field of Data Science.
Excellent knowledge of machine learning algorithms (supervised, unsupervised and deep learning)
Good knowledge of data mining and natural language and image processing
Good level of descriptive statistics, statistical modeling and data analysis
Knowledge of database management (SQL, Elasticsearch, Neo4j) and big data technologies (Spark)
Development of skills in Python (pandas, numpy, scikitlearn, tensorflow, keras) and R
Knowledge of data visualization
Good communication skills to interact with the client and present the results of the studies to the client
Good level of English.
top 5 reasöns
An entrepreneurial environment with immediate responsibility and a chance to make a difference from the word go
Innovative projects with big name clients and exposure to future, cutting edge technologies
Unlimited individual growth opportunities and the ability to create a personalised career path
Access to a global network with opportunities to live and work abroad
All the support, training and coaching you need to further your career
and extra on top: A team spirit and family-like culture as exciting and colourful as our gradient coloured coffee marshmallows
cöntact
Nadege Monteiro
EFR-Recrutement@umlaut.com
üs
umlaut, part of Accenture, is a 5,000 people strong global full service cross industry end-to-end partner that applies its deep-running interdisciplinary, collaborative advisory and fulfilment capabilities to change its clients fortunes for the better and - on top of that - add value, quality and focus to their organisations and produce.",
34,https://fr.indeed.com/viewjob?jk=184c62fabb082949,DATA ANALYSTE,CDI,Airbus,31,Occitanie,"Job Description:
Data Analyst- Propulsion Systems
Job Description
Team Description
The Maintenance Team at Airbus India utilizes primarily System Engineering and Health
engineering competencies. This team is responsible for defining the maintenance systems of
tomorrow for the aircraft, designing the BITE specifications for the systems, providing the
customization mods needed for the aircraft, and developing diagnostic and prognostic solutions
to improve the maturity of systems and to provide health monitoring capabilities by applying
machine learning algorithms, reliability concepts, an adept understanding of aircraft systems
and modeling and simulation capabilities. The team works with both commercial and defense &
space ecosystems and is also engaged on Airbus Skywise (the singular access point to data
analytics) utilizing Big Data, Java & Python skills to create data-driven models. We are a team
strongly invested in R&T initiatives that are dedicated to supporting future aircraft health needs.
This team is part of Simulation & Physical Systems, a department that works on providing
simulation means for most aircraft systems and industrial needs through the application of
systems engineering, MBSE, certification abilities, etc.
Job Responsibilities
We are looking for a Propulsion Systems- Data Analyst who is self-motivated and driven
to work on propulsion systems being responsible for:
Understanding the technological needs of Propulsion systems design office and
its extended ecosystem (customers, suppliers, strategic partners etc.).
Perform data analysis over Post Flight Report/logbooks etc from Skywise to
monitor safety related KPIs for propulsion systems
Identify and define KPI’s, create dashboards/tools and analytical models vital for
tracking and managing the business post feature engineering/data wrangling
Identify challenges by analyzing trends from data and initiate process/product
improvements
Perform root cause analysis for the erroneous data trends to improve safety
analysis for propulsion systems
Provide analysis for large datasets necessary for safety related decisions using
actionable insights
Provide information on analytic results to business and functional leaders using
visualizations to communicate data and metrics.
Required experience & Skills B.Tech./B.E./M.Tech./M.E. in aerospace or mechanical engineeringA minimum of 2 years’ experience in Aerospace or Propulsion systemsWell experienced in Data Analytics & related tools (Matlab, Python, R, etc.).Hand-on experience on data wrangling/data mining techniquesAwareness in Skywise or experience in equivalent data platforms.Understanding of propulsion systems.Knowledge of FMECA/RCA analysisAwareness of aviation safety/airworthiness requirementsAwareness of system engineering, Big Data and Reliability conceptsExperienced with at least one of the scripting languages (Python, Java, C etc)Business Proficiency in English
Nice to HaveProficiency in quickly grasping the technical details of propulsion systems and
associating the technology to solve relevant problem statements.
Self-motivated individual interested in working on data science concepts for
aviation industry
Strong team player motivated to collaborate and find synergiesExcellent analytical skills and proven ability to solve problems creativelyAbility to work independently & in an team in a transitional environment
This job requires an awareness of any potential compliance risks and a commitment to act with integrity, as the foundation for the Company’s success, reputation and sustainable growth.
Company:
Airbus Group India Private Limited
Contract Type:
Permanent Contract / CDI / Unbefristet / Contrato indefinido
Experience Level:
Entry Level / Débutant / Anfänger / Recién titulado
Job Family:
Powerplant and Propulsion <JF-EN-EI>
By submitting your CV or application you are consenting to Airbus using and storing information about you for monitoring purposes relating to your application or future employment. This information will only be used by Airbus.
Airbus is committed to achieving workforce diversity and creating an inclusive working environment. We welcome all applications irrespective of social and cultural background, age, gender, disability, sexual orientation or religious belief.
Airbus is, and always has been, committed to equal opportunities for all. As such, we will never ask for any type of monetary exchange in the frame of a recruitment process. Any impersonation of Airbus to do so should be reported to emsom@airbus.com.",
35,https://fr.indeed.com/viewjob?jk=2cf37e727f9b4080,DATA ANALYSTE,CDI,Activus Group,31,Occitanie,"Pour renforcer notre pôle IA & Big Data, nous recrutons en CDI un(e) Data Analyst / Data Viz Confirmé(e) (H/F) à Toulouse.Votre rôle et vos principales missions si vous les acceptez ! L'évolution et le RUN des usages (création de datasets et dataviz) des Directions de l'Innovation, du Financement et de l'accompagnement des réseaux commerciaux et partenairesLa participation aux travaux de bascule des usages actuellement portés par le Data legacy sur la Plateforme Data & IA sur AWSD'autres sujets DataViz pourront être confiés selon les besoins des différents métiers du clientSoucieux de l’épanouissement de nos collaborateurs, nous vous confions des responsabilités en accord avec vos compétences et vos aspirations professionnelles !PROFILIngénieur(e) grandes écoles ou diplômé(e) d'une formation de niveau BAC+5, vous justifiez de minimum 5 années d'expérience sur un poste similaire.Compétences techniques : QliksenseBOSQLExpérience dans le domaine bancaire requiseVous êtes audacieux(se), ambitieux(se) et persévérant(e) ? Chez ACTIVUS Group, nous saurons vous guider dans votre progression.ACTIVUSSaisissez l’opportunité de rejoindre notre groupe qui vous permettra d’atteindre un niveau d’excellence tout en travaillant dans une bonne ambiance !Nous avons confiance en votre expertise, c’est pourquoi vous intervenez sur des projets complexes et stimulants pour nos clients grands comptes. La diversité de nos partenaires issus de l’industrie, du bancaire et de l’assurance, de la santé ou encore des télécoms, offre aujourd’hui à nos équipes de nombreuses perspectives d’évolution.Nous rejoindre c’est intégrer un groupe humain ayant pour domaines d’expertise :Intelligence Artificielle et Big DataConseil & AuditInfrastructure et cloudApplications digitalesSSI/Cyber sécuritéDigitalisation de la productionNous puisons notre force dans une équipe composée de femmes et d’hommes passionnés et ambitieux, toujours prêts à relever de nouveaux défis !Ecoute, proximité, réactivité et efficacité se retrouvent dans notre management quotidien : bénéficiez d’un accompagnement personnalisé tout au long de votre carrière.Aujourd’hui, nos implantations de proximité sont situées à Toulouse, Paris, Lyon et Bordeaux et couvrent les activités de leur région.Parce que nous remportons en permanence de nouveaux projets, nous saurons vous trouver LE poste, que ce soit en interne au sein de notre pôle édition ou chez un de nos clients.Alors, ferez-vous partie de l’aventure ACTIVUS Group ? Nous n’attendons plus que vous !+ : Vous n’êtes pas de la région ? Un accompagnement au re-logement en cas de déménagement vous est proposé par notre partenaire, le Groupe Mobility.Type d'emploi : Temps plein, CDISalaire : 38 000,00€ à 50 000,00€ par anHoraires :Du Lundi au Vendredi",44000.0
36,https://fr.indeed.com/viewjob?jk=8d29805608ed0901,DATA MARKETING,CDI,Wancom,31,Occitanie,"Leader français de l’affichage digital en LED urbain, Wancom assure une solution de communication écologique, économique, réactive et flexible à ses clients professionnels.
Nous incarnons les valeurs suivantes : Créativité, Engagement auprès de nos clients, Qualité et Responsabilité Sociétale et Environnementale.

Nous prônons également le goût du travail bien fait, la qualité et l’écoute active du client.
Rejoignez une entreprise apprenante en plein développement et mettez à contribution votre talent !

Dans le cadre du développement de la société, nous souhaitons créer la fonction Chargé de Marketing & Data (H/F) afin d'optimiser la commercialisation de notre offre commerciale.
Rattaché(e) au responsable du service client, vous participez à la définition de la stratégie marketing et la mettez en œuvre (pricing, promotions, communication, gammes de produits, supports commerciaux, etc.) pour l'ensemble des produits de l'entreprise.
Vous référencez et analysez la data en interne et en externe afin d'accompagner l'entreprise dans sa stratégie marketing.
Mission principale :
Vous réalisez un audit marketing, un benchmarking et proposez des actions à mener.
Vous élaborez un plan marketing et contrôlez le déploiement des opérations.
Vous apportez un appui technique aux commerciaux lors des plans d'actions commerciales.
Vous créez et mettez à jour les packages marketing (catalogue, fiche produit, base tarifaire, rapport de diffusion, etc.)
Vous traitez, analysez et communiquez les données consommateurs (audience, CPM, répétition analyse de flux, etc.).
Vous contrôlez la mise à jour, la véracité et le niveau de confiance des données utilisées.
Vous analysez les insights et les usages des consommateurs (BtoB).
Vous mettez en place des actions marketing en tenant compte des ROI.
Vous réalisez des études qualitatives et quantitatives.
Vous suivez différents KPIs et réalisez des Reporting.
Environnement de travail : Open space, travail sur écran, relations internes (service commercial, service systèmes d'information, services administratifs et financiers) et externes (agences de communication).
Vous êtes reconnu(e) pour votre créativité et vous appréciez travailler en équipe.
L'autonomie, la communication orale et écrite et l'orientation client sont vos maîtres mots pour mener à bien les missions qui vous sont confiées.
Niveau d'étude souhaité : Bac +3/5 Marketing digital/Communication digitale.
Niveau d'expérience : Expérience significative de 3 ans minimum relative aux métiers du marketing.
Rémunération : Selon profil.",
37,https://fr.indeed.com/viewjob?jk=0862910ee6968a88,DATA ANALYSTE,CDI,Activus Group,31,Occitanie,"Data Analyst / Data Viz Confirmé(e) (H/F)
Pour renforcer notre pôle IA & Big Data, nous recrutons en CDI un(e) Data Analyst / Data Viz Confirmé(e) à Toulouse.

Votre rôle et vos principales missions si vous les acceptez !

L'évolution et le RUN des usages (création de datasets et dataviz) des Directions de l'Innovation, du Financement et de l'accompagnement des réseaux commerciaux et partenaires
La participation aux travaux de bascule des usages actuellement portés par le Data legacy sur la Plateforme Data & IA sur AWS
D'autres sujets DataViz pourront être confiés selon les besoins des différents métiers du client

Soucieux de l’épanouissement de nos collaborateurs, nous vous confions des responsabilités en accord avec vos compétences et vos aspirations professionnelles !


PROFIL

Ingénieur(e) grandes écoles ou diplômé(e) d'une formation de niveau BAC+5, vous justifiez de minimum 5 années d'expérience sur un poste similaire.

Compétences techniques :

Qliksense

BO

SQL

Expérience dans le domaine bancaire requise

Vous êtes audacieux(se), ambitieux(se) et persévérant(e) ? Chez ACTIVUS Group, nous saurons vous guider dans votre progression.


ACTIVUS

Saisissez l’opportunité de rejoindre notre groupe qui vous permettra d’atteindre un niveau d’excellence tout en travaillant dans une bonne ambiance !

Nous avons confiance en votre expertise, c’est pourquoi vous intervenez sur des projets complexes et stimulants pour nos clients grands comptes. La diversité de nos partenaires issus de l’industrie, du bancaire et de l’assurance, de la santé ou encore des télécoms, offre aujourd’hui à nos équipes de nombreuses perspectives d’évolution.

Nous rejoindre c’est intégrer un groupe humain ayant pour domaines d’expertise :

Intelligence Artificielle et Big Data
Conseil & Audit
Infrastructure et cloud
Applications digitales
SSI/Cyber sécurité
Digitalisation de la production

Nous puisons notre force dans une équipe composée de femmes et d’hommes passionnés et ambitieux, toujours prêts à relever de nouveaux défis !

Ecoute, proximité, réactivité et efficacité se retrouvent dans notre management quotidien : bénéficiez d’un accompagnement personnalisé tout au long de votre carrière.

Aujourd’hui, nos implantations de proximité sont situées à Toulouse, Paris, Lyon et Bordeaux et couvrent les activités de leur région.

Parce que nous remportons en permanence de nouveaux projets, nous saurons vous trouver LE poste, que ce soit en interne au sein de notre pôle édition ou chez un de nos clients.

Alors, ferez-vous partie de l’aventure ACTIVUS Group ? Nous n’attendons plus que vous !


+ : Vous n’êtes pas de la région ? Un accompagnement au re-logement en cas de déménagement vous est proposé par notre partenaire, le Groupe Mobility.",
38,https://fr.indeed.com/viewjob?jk=03ff7cc7e09b1f4c,DATA ARCHITECT,CDI,Capgemini,31,Occitanie,"Rejoindre CAPGEMINI Toulouse c'est :
Intégrer un groupe incontournable du monde de L’IT au cœur de la capitale européenne de l’aéronautique et du spatial.
Intervenir sur des projets d’envergure à la fois variés et motivants pour des clients grands comptes issus de différents secteurs : aéronautique, spatial, énergie, défense, secteur public, etc.
Avoir l’opportunité d’exprimer votre talent dans une entreprise à la pointe de l’innovation tout en évoluant dans un environnement agile et multiculturel.
Votre mission et votre carrière
Accompagner nos clients dans l’aide à la décision et la définition d’une stratégie d’intégration d’une solution Big Data dans leur SI ;
Evaluer le dimensionnement du socle technique ;
Rédiger la documentation technique ;
Assurer le déploiement de la solution Big Data (distribution Cloudera, Horthonworks, MAP-R, …) ;
Définir l’architecture logicielle autour de composants de l’éco système Hadoop et des langages (Java, Scala, Python, …) ;
Contribuer aux Avant-Ventes ;
Assurer le rôle de référent technique ;
Assurer une veille technologique Big Data autour de l’éco système Hadoop, Elastic Search, Cassandra mais également des solutions Cloud telles qu’AWS, Azure, GPC...
Votre profil
Vous êtes diplômé(e) d’une école d’ingénieur ou équivalent universitaire (niveau bac+5) ;
Vous évoluez dans le monde du développement avec une culture Devops ;
Vous avez de l'expérience en architecture et en mise œuvre de clusters Big Data Hadoop ;
Vous maîtrisez une distribution Hadoop voire une solution Cloud Provider (AWS, Azure, GCP) ;
Vous avez une maîtrise des BDD, du Shell/Unix.
Vous appréciez le travail en équipe, vous aimez les challenges et les enjeux de la Data vous passionnent !
Enfin, des qualités de communication, en français et en anglais, seront nécessaire pour répondre aux attentes du poste et vous permettre d'évoluer au sein de Capgemini.
LES PETITS PLUS :
Rejoindre CAPGEMINI Toulouse, c’est avoir l’opportunité de créer une carrière sur-mesure !
Votre carrière professionnelle est au centre de notre organisation. Grâce à notre management de proximité, nous définirons ensemble vos objectifs professionnels et nous vous aiderons à les atteindre par le biais de formations certifiantes, de missions stimulantes et innovantes en ayant un unique but, impulser et réaliser activement vos ambitions !
 CAPGEMINI, entreprise handi accueillante, conformément à la norme AFNOR NF X50-783, est également signataire de la charte de la diversité en entreprise",
39,https://fr.indeed.com/viewjob?jk=50fd7ec7586aaf09,DATA ARCHITECT,CDI,The Blockchain Group / Trimane,31,Occitanie,"The Blockchain Group est spécialisé dans les prestations de services intégrés dédiés à l'accompagnement des entreprises et des entrepreneurs de la Blockchain dans l'exploitation de cette technologie.TRIMANE est spécialisée dans les missions d’audit, de conception et de réalisation de projets Business Intelligence et Big Data. Forte de son Datalab, le pôle recherche, développement et innovation de TRIMANE souhaite consolider et éprouver son savoir-faire dans le traitement massif de données, les process de développement et l’architecture cloud.Dans le cadre de notre croissance, nous recherchons un Architecte Data (H/F) pour renforcer nos projets.En tant Data Spécialiste, vous aurez rôle d’Expert auprès de nos clients et de nos clients internes.Votre maîtrise des Architectures Data (Bi, Big Data, Cloud, On-premise, Hybrid…), vous permettrons de vous positionner comme le référent technique auprès de notre communauté. Vous interviendrez principalement sur nos activités avant-vente, mission de conseil haut niveau et à l’assistance de nos projets au forfait pour tout ce qui concerne la mise en place de solutions de Data Engineering et Data Science :Accompagnement des clients dans leur projet de transformation Data et préconisation de solutions adaptées aux politiques des entreprises (standards et sécurité)Conception d’architecture Data Cloud, Hybrid et On-Premise,Gestion des flux et pipelines de données : conception, orchestration, ingestion et intégration des données issues de sources hétérogènesDéploiement DevOps (CI/CD)Chiffrage, planning, identification des ressources projets, gestion des risques et des alertes,Accompagnement des équipes métiers et opérationnelles (ops, data scientists & data engineers) tout au long de la mise en œuvre jusqu’à la phase d’exploitationRédaction des livrables projets et des modes opératoiresVeille technologique soutenueParticipation aux activités d’avant-vente et d’expertise pointueEn fonction de votre profil, vous pouvez être amené à piloter des projets en assistance technique ou au forfait dans son intégralité (Plan d’Assurance Qualité, préparation et animation des comités de pilotage, cadrage et supervision des taches, gestion des ressources, planning, charges et budgets…)Dans le cadre de vos fonctions, vous devrez démontrer votre capacité à mener un projet de bout en bout sur un scope technologique varié : Hadoop, Data Lake, Datawarehouse, Python, Java, Machine Learning, Streaming Temps Réel, pipeline de données complexes, solutions analytiques, Spark, R…Vous contribuez également au développement de nos offres de service, le recrutement et l’encadrement de consultants spécialisés (Data Analysts, Data Engineers, Data Scientists), la mise en place d’un Lab de formations spécifiques, l’accompagnement à la montée en compétences des équipes projets dont vous aurez la responsabilité et la participation à nos activités de recherche pour proposer des solutions toujours plus innovantes.Rejoindre Trimane c’est : Un triple suivi de carrière avec vos Référents techniques, RH et commerciauxUn accès illimité à nos plateformes de formations, des certifications, des formations en interne en BI, Big Data, Machine Learning, Blockchain, développement web et logicielsDes ateliers de veille technologique sur des sujets innovantsUn CSE avec des afterworks, des escape games, et autres activités d’équipe !Type d'emploi : Temps plein, CDIStatut : CadreSalaire : 60 000,00€ à 90 000,00€ par anAvantages :Participation au TransportTitre-restaurantHoraires :Du Lundi au VendrediRepos le week-end",75000.0
