Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Salaire,Description
https://fr.indeed.com/viewjob?jk=c10d3111f5bb4355,2021-37861 - Data Scientist F/H - Nantes, -  CDI,DSI Pôle Emploi,44200 Nantes,Pays de la Loire,44 800 € - 56 700 € par an,"Pôle emploi est le service public de l’emploi en France. Notre rôle ? D’une part, indemniser les demandeurs d’emploi et les accompagner vers le retour à l’emploi ; et d’autre part, guider les entreprises dans leurs recrutements. C’est la mission que portent nos 54 500 agents, mobilisés au quotidien pour anticiper les tendances, innover et fédérer les acteurs sur le terrain.

La DSI est un acteur important au sein de Pôle Emploi, apportant des solutions innovantes tournées vers les nouveaux usages et la valorisation des données dans un univers interconnecté et ouvert. Nous sommes particulièrement attentifs à la qualité et à la sécurité du SI ainsi qu’à la satisfaction des utilisateurs. Mais au-delà de sa mission de service public, Pôle emploi, dont la DSI, est un employeur, soucieux du bien-être de ses collaboratrices et collaborateurs, conscient que la diversité est une force pour le collectif, ancré dans une démarche d’inclusion et très engagé en matière de RSE.

Nous rejoindre, c’est opter pour un équilibre vie personnelle / vie professionnelle, c’est donner du sens à votre action, dans un environnement professionnel en constante évolution qui favorise l’innovation, encourage les challenges technologiques, accueille les pratiques novatrices, prône la co-création de valeur et l’esprit d’équipe. Vous êtes curieuse/curieux ? Vous avez le sens de la relation client ? Vous aimez relever de nouveaux challenges ?

N'attendez plus et rejoignez vite les femmes et les hommes de la DSI !

Vous exercerez vos activités en pôle de Compétences, au sein du Département Pôle de Compétences et Sites de Nantes. Intégré(e) à une équipe dynamique, vous serez en charge de :


Développer les produits Data Science de type NLP, Fraude, Computer Vision, Systèmes de Recommandation, en travaillant en mode agile au sein d’une tribu pluridisciplinaire afin de répondre aux enjeux métier en proposant des solutions qui s’intègrent dans l’écosystème de l’entreprise.
Travailler la donnée (structurée et non-structurée, disponible dans le lac de données) en respectant les règles internes de sécurité et RGPD.
Travailler sur des projets dans différents domaines en développant des modèles statistiques (Machine/Deep learning) pour les rendre opérationnels.
Accompagner la mise en production des produits Data Science, améliorer si besoin les performances des algorithmes existants.
Contribuer aux travaux d’enrichissement de la plateforme IA
Etre un acteur(trice) de la veille et de la montée en compétence du département,
Enrichir les travaux de la tribu socle IA afin de mettre à disposition des enablers et produits à destination de l’ensemble des équipiers.
Etre force de proposition vis-à-vis de sa hiérarchie
Contribuer activement au développement de la communauté Data Science en proposant des sujets ou actions.
Etre un support méthodologique auprès des équipes métiers dans le développement de modèles en Data Science.
Contribuer aux événements organisés
Promouvoir et être un (e) ambassadeur(drice) de cette communauté

De formation supérieure Bac +5 ou équivalent dans le domaine de l'ingénierie logicielle / Datascience, vous disposez d'une expérience significative de 5 années, sur un poste similaire.

Compétences techniques :

Connaissances règles de gestion des données
ratiques de développement
Principes d'intégration continue
Programmation orientée objet
Algorithmique
Deep learning (pytorch, Keras etc.) / Data augmentation & transfer Learning
Machine Learning
Analyse et visualisation de données
Modélisation de données
Privacy by design
AB Testing
Open Data

Technologies :

Cloudera
Python
Librairies de Machine
Learning (TensorFlow,Keras, Scikit Learn…)
SQL/Hive
Concourse
Kubernetes
Docker
Argo workflow
Gitlab
DvC
Bucket S3
HPE/Ezmeral
Scala- Spark
Qlik Sense

Méthodes :

CRISP-DM- SCRUM / SaFe
Devops/MLops

Ouvert(e) et énergique, vous aimez partager vos connaissances et découvertes. Curieux(euse), proactif(ve) et enthousiaste sur les sujets Data, vous êtes créatif(ve) dans la construction des modèles.

Vos capacités d'adaptation, de communication et de vulgarisation sont reconnues. Vous faites preuve d'un état d'esprit collaboratif, critique et de rigueur scientifique.

Le travail en équipe est une évidence pour vous ? Vous êtes curieux(euse) ? Vous êtes motivé(e) par un nouveau challenge ? N'attendez plus et rejoignez vite les femmes et les hommes de la DSI !"
https://fr.indeed.com/viewjob?jk=76ce6f68401becf3,Direction Data et pilotage de la performance,CDI,Banque Populaire Grand Ouest,Saint-Herblain (44),Pays de la Loire,NA,"Description de l'entreprise
UN « PETIT » MOT SUR NOUS
La Banque Populaire Grand Ouest est une grande équipe de près de 3 000 collaborateurs, répartis sur tout le Grand Ouest, dans 12 départements, avec nos 2 marques, Banque Populaire Grand Ouest et Crédit Maritime Grand Ouest. Selon nos expertises et nos métiers, nous accompagnons nos 900 000 clients (dont plus de 350 000 sociétaires) soit dans l’une de nos 350 agences, soit dans l’un de nos 3 sites centraux de Rennes, Nantes et Angers. Historiquement reconnue comme Banque des entrepreneurs et banque du monde marin, nous nous différencions par une très forte proximité et une capacité à innover chaque jour au service de la réussite de nos clients.
Poste et missions
QUELLE SERAIT VOTRE PLACE PARMI NOUS ?
Nous recrutons notre futur(e) directeur(trice) Data et pilotage de la performance au sein de notre Direction Financière. Ce poste est basé à Saint-Herblain (44800).
En lien avec l'ensemble des directions internes et des entités du Groupe, vos missions consisteront à :
Animer la création d’un puits de données partagé au sein de BPGO :
superviser la création et le maintien en condition opérationnelle de la solution : intégration de la solution dans notre écosystème, administration de la plateforme,
améliorer les process de qualification et d’intégration des données, quelques soient les sources,
qualifier les règles de gestion avec les métiers de la banque (mise en qualité, chargement, rafraichissement),
anticiper les évolutions de notre architecture,
Impulser puis garantir l’exploitation des datas pour le pilotage commercial et financier :
mettre en place des outils de pilotage à destination des équipes métier, accompagner les utilisateurs,
exploiter la donnée pour faciliter la prise de décision : qualification/ collecte / préparation/ mise en forme et contrôle,
Déployer des cas d’usage data au service du développement commercial et de l’efficacité opérationnelle : exploiter les données au service de nouvelles créations de valeurs sur tous les marchés et segments de clientèle

Garantir la mise en œuvre des projets réglementaires

Encadrer une équipe qui sera créée à cet effet
Profil et compétences requises
Dans le cadre de cette opportunité, vous justifiez des compétences suivantes :
Compétences transversales :
Vision stratégique
Direction de projet complexe avec un focus prioritaire sur le client
Compétence relationnelle forte, aisance managériale sur des équipes pluridisciplinaires réunissant experts et utilisateurs finaux
Compétences techniques :
Formation supérieure en statistiques, data science, informatique décisionnelle ou économétrie
Maîtrise des outils et langages statistiques dans le domaine de la data
Connaissance des outils types ETL, Data Preparation (Alteryx), Data Viz (Power BI)
Maîtrise des techniques et méthodes d'analyses statistiques
Vous avez déjà supervisé avec succès un projet de création d'un Data Lake.
Vous maîtriser les règles de gouvernance de la date en Banque-Assurance, la direction de projets complexes et les fondamentaux du contrôle de gestion avec la production de tableaux de bords et d’analyses (préconisations) destinées au développement commercial.
Vos expériences sur des projets ayant fait appel à des technologies / approches diverses (IA, Machine Learning, Deep Learning, ...) ainsi que votre écoute, votre créativité et votre agilité seront des atouts majeurs.

Informations complémentaires sur le poste
PLACE À VOUS, AVEC NOUS
Place à vous : plus qu’une promesse, voici l’engagement que la Banque Populaire Grand Ouest prend envers ses 3000 collaborateurs. En rejoignant notre collectif, vous pouvez être certains que nous serons attentifs à ce que vous y trouviez, non pas une place, mais VOTRE place et même VOS places : celles qui expriment pleinement qui vous êtes. Que vous soyez coopératif, engagé, solidaire, responsable, audacieux, populaire, enthousiaste, amoureux de la mer ou du littoral, précurseur, sportif, révélateur ou tout cela à la fois... Place à vous, avec nous."
https://fr.indeed.com/viewjob?jk=b2c5a5371404851b,DATA OFFICER - DATA FACTORY F/H,CDI,EURO-INFORMATION DEVELOPPEMENTS,Nantes (44),Pays de la Loire,NA,"DATA OFFICER - DATA FACTORY F/H
Ref. Apec : 167756977W / Ref. Société : 49625INSEE44109IND17
EURO-INFORMATION DEVELOPPEMENTS
3
CDI
Nantes - 44
Publiée le 01/03/2022
Actualisée le 01/03/2022
 SUR LE SITE DE L'ENTREPRISE
Salaire
A négocier
Prise de poste
Dès que possible
Expérience
Aucune expérience exigée
Métier
Chief Data Officer et Data Manager
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
TIERCE MAINTENANCE DE SYSTÈMES ET D'APPLICATIONS INFORMATIQUES

Descriptif du poste
Vous souhaitez travailler dans un environnement innovant et au sein d’une équipe à taille humaine ?
La Data Factory est le département dédié à la donnée au sein d’Euro-Information, la Fintech du groupe Crédit Mutuel, au service de l’ensemble des entités du groupe et la diversité de leurs métiers pour la valorisation des données.
Nous fournissons les environnements (Vertica, Hadoop) et la technologie (Jupyter Lab pour python, R, SPSS, SAS, SAP BO ou IB Webfocus).
Nous les peuplons de données (plus de 90 billions de données et en extension).
Nous en assurons la sécurité et le respect de l’intimité numérique des clients.
Nous accompagnons les métiers du groupe dans l’utilisation des données au service de leurs clients, de la BI à la Data science.
Nous regroupons des profils complémentaires qui travaillent ensemble. Data engineer, Data architect, Data scientists, Concepteurs BI, Data officers …
Nous cherchons un.e Data Officer.
Une grande variété de projets, tant sur les métiers concernés (vente, gestion, fraude sur la banque, l’assurance, l’immobilier …) que sur les objectifs (scores prédictifs, reporting, connaissance ou administration de la donnée …).
Vous pilotez et menez à bien des projets de valorisation de données :
Conduisez les projets de bout en bout : de l’expression du besoin jusqu’à la réalisation et au suivi de sa performance.
Mobilisez l’ensemble des acteurs : Business, Data scientists et/ou concepteurs BI, Data engineer …
Eclairez et participez aux prises de décision.
Mutualisez les travaux et les bonnes pratiques entre les acteurs et les différents métiers du groupe.
Vous êtes l’un des gardiens des données :
Participez à l’administration des alimentations, usages et droits d’accès en contact avec les Data engineers, data architects et les métiers.
Portez une amélioration continue de ces process.
Piloter des projets de connaissance et de qualité des données.
Participez à l’acculturation Data au sein du groupe, au sein de vos projets et au-delà.
Profil recherché
De formation école d’ingénieur ou universitaire en statistiques, traitement de l’information, mathématiques appliquées et/ou informatique décisionnelle. Vous maitrisez un outil/langage décisionnel (Python, R, SAS, SPSS, SAP BO …).

Vous avez le goût de la Data. Vous avez acquis une solide expérience dans les projets Data, BI ou Data science en tant que chef de projet.

Une maîtrise de l’anglais sera un plus.

Ce qui nous plaira le plus chez vous, c’est vous !
Organisé.e, motivé.e, ouvert.e et force de proposition ? L’équipe vous attend.
Entreprise
Euro-Information, filiale technologique du groupe Crédit Mutuel Alliance Fédérale, conçoit, réalise, maintient et exploite un système d’information commun utilisé par le Groupe.

Les activités de développement et de production informatique au niveau national et international sont assurées par environ 3700 salariés répartis sur plusieurs sites géographiques au niveau national : Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes."
https://fr.indeed.com/viewjob?jk=5f75ba869d39924d,Data Analytics Engineer (F/H/X),Temps plein,iAdvize,44000 Nantes,Pays de la Loire,NA,"Description de l'entreprise
En associant le meilleur de l’humain et l’intelligence artificielle, la plateforme conversationnelle d’iAdvize permet aux marques d’offrir à grande échelle, à leurs clients, une expérience d’achat en ligne authentique et personnalisée.
“Rendre les marques conversationnelles” est au coeur de notre mission.
Plus de 2,000 marques ont déployé notre plateforme et nos solutions pour améliorer l’expérience d’achat et ainsi augmenter leurs revenus en ligne tout en réduisant leurs coûts opérationnels
Selon le besoin identifié au cours de son parcours, l’intelligence artificielle d’iAdvize connecte le visiteur au répondant le plus pertinent à travers une expérience 1:1 de messaging omnicanale et fluide :
un chatbot intelligent
un expert produit indépendant, disponible à la demande 24/7
un conseiller en magasin
un agent du service client
Nous faisons partie de la French Tech 120 (un programme reconnu par l'Etat Français pour accompagner les start-ups en fort développement et en capacité de devenir les leaders technologiques de rang mondial). Nous sommes aussi certifiés ""Gartner Cool Vendor"", société qui génère de la valeur, et nous travaillons pour des marques telles que Disney, L'Oréal, Nespresso, Leroy Merlin ou encore la Fnac.
iAdvize c'est aussi plus de 200 talents présents à Nantes (notre siège social), Paris (FR), Düsseldorf (DE) et Boston (US).
Le bien être de nos collaborateurs est essentiel pour nous et de nombreuses initiatives sont portées chaque année par nos équipes pour que nous puissions tous évoluer dans un contexte de travail propice à l'épanouissement personnel comme professionnel.
Convaincus par l'atout majeur que représente la diversité dans nos équipes, nous sommes fiers de compter plus de 17 nationalités différentes et plus de 45% de femmes dans nos effectifs.
Vous pouvez retrouver plus d'informations et des photos de nos locaux sur notre page Welcome to the jungle et sur notre page 50inTech.

Description du poste
L’équipe Data d’iAdvize, rattachée au pôle Operations, recherche son/sa futur(e) Data Analytics Engineer pour rejoindre une équipe pleine d’ambition composée d’un Data Architect, de deux Data Scientists, d’un Data Analyst et et d’un Tableau Data Manager.
La donnée est au cœur de la proposition de valeur faite à nos clients (via notamment la mesure de l’impact de l’expérience conversationnelle) et clé pour notre développement et mise à l’échelle en interne (phase de croissance forte avec une dimension internationale).
L’équipe bénéficie d’une autonomie forte dans le développement de ses solutions à chaque phase du projet : identification du besoin, structuration, priorisation, specs, mobilisation des équipes de développement, recette, mise en production, analyse de l’impact.
Vos missions:
Auditer, optimiser et maintenir la transformation de notre donnée brute en SQL au sein de notre stack data (Google BigQuery, Amazon Athena) afin de créer des jeux de données facilement exploitables par nos data scientists et nos analystes métiers
Innover en proposant des jeux de données adaptés à nos challenges business à partir des nouvelles données co-créées avec notre équipe Product & Engineering ou disponibles dans nos outils SaaS clés (Salesforce, Hubspot, Mixpanel…)
Accompagner notre Data Architect dans l’optimisation de nos procédures de test, d’alertes qualité et de documentation, et idéalement dans la création de nouveaux ETLs
Accompagner notre Tableau Data Manager dans l’animation de notre communauté d’analystes, notamment dans la mise en place de projets analytics (guidelines, code reviewing, quality standards), leurs montées en compétences et la création de contenu de formation
Notre stack technique :
Depuis l’arrivée de Marion en tant que Data Scientist chez iAdvize en 2012, l’équipe a progressivement construit une culture data forte organisée autour d’une stack robuste et moderne :
Airflow (& Cloud Composer) pour l’ingestion de données issues de notre produit iAdvize (Amazon Athena via Kafka Connect, Elasticsearch) ou de solutions applicatives (Salesforce, Lucca, JIRA…)
Google BigQuery en tant qu’entrepôt de données et outil de génération de nos tables agrégées
Tableau pour l’exposition de la donnée et la brique data visualization (tous les employés iAdvize bénéficiant d’une licence Tableau Server)
Applications Data Science variées (Shiny/R/Python…)

Qualifications
Une première expérience sur un poste analytics dans un environnement tech
Une excellente maîtrise du langage SQL (efficience & performance)
Un niveau de rigueur très élevé, et un sens aigu du détail
Très bonne capacité à collaborer avec des profils développeurs et data
Maîtrise des bases des outils et bonnes pratiques de développement
Maîtrise de l’anglais
La maîtrise d’un outil de data visualisation (Tableau, Metabase, Looker…) serait un vrai atout
La maîtrise de Python / R est un plus
Informations supplémentaires

Lieu de Travail : Nantes - Gare Sud
Télétravail : 3 jours / semaine
Type de contrat : CDI
Prise de fonction : Avril 2022
Rejoindre iAdvize, c’est…
Participer au développement d’une scale-up française ambitieuse, internationale et dynamique
Rejoindre une promotion de nouveaux, et participer à un programme d’onboarding d’une semaine qui vous formera sur la connaissance des différentes équipes, notre solution & notre écosystème
Rencontrer votre parrain ou marraine qui vous accueillera et qui fera en sorte que vos premiers pas chez iAdvize se déroulent au mieux
Travailler dans des conditions de travail agiles, où vous pourrez être force de proposition pour apporter vos idées
Bénéficier de notre charte télétravail & des avantages lié à notre Genius Program
La société iAdvize est attachée à la diversité de ses équipes et pratique une stricte politique de non-discrimination au recrutement."
https://fr.indeed.com/viewjob?jk=61114e11f058c509,Data Analyst Marketing F/H,CDI,Kaino Consulting,Nantes (44),Pays de la Loire,NA,"Data Analyst Marketing F/H
Ref. Apec : 167730871W
Kaino Consulting
1
CDI
Nantes - 44
Publiée le 24/02/2022
Actualisée le 24/02/2022
Salaire
A partir de 35 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 5 ans
Métier
Data analyst
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
CONSEIL POUR LES AFFAIRES ET AUTRES CONSEILS DE GESTION
Télétravail
Ponctuel autorisé

Descriptif du poste
Mission :
Vous prenez un poste de Data Analyst et êtes en charge des études clients en équipe avec le pôle conseil.

A ce titre vos responsabilités sont :
Études de connaissance clients : profil client, segmentation, performances de l’activité clients, mesure de la fidélisation (valeur clients, attrition), analyse des comportements omnicanal (retail, e-commerce) ...
Scoring prédictif, l'analyse des parcours et trajectoire produits ;
Analyses des campagnes et des performances des actions menées
Modélisation prévisionnelle d’activité
Restitution et présentation des résultats des études aux clients
Recommandations stratégiques et opérationnelles avec les Pôles Conseil et gestion de la relation client
Profil recherché
Profil :
Diplôme d’Ingénieur en informatique ou équivalent
minimum 5 ans d'expérience à un poste similaire
Bon niveau sur SQL
Maitrise de Dataiku
Connaissance d'un outil de Dataviz (Power BI ou Tableau)
Excellentes capacités d'analyse, d'argumentation et d'expression écrite et orale
Entreprise
Agence Data / Groupe Media
Groupe en pleine croissance
Nantes, Rennes / Tours
Vous rejoignez un groupe français spécialisé dans le Data Marketing auprès de grandes marques notamment dans les domaines du Retail et du E-commerce.

Dans le cadre de leur croissance, ils recherchent un Data Analyst Marketing.
Personne en charge du recrutement
Chloé Guichard-diot - Recruteuse"
https://fr.indeed.com/viewjob?jk=9d1a0f59a0698687,Data Architect F/H,CDI,Kaino Consulting,Télétravail hybride,Pays de la Loire,NA,"Data Architect F/H
Ref. Apec : 167730543W
Kaino Consulting
1
CDI
Nantes - 44
Publiée le 24/02/2022
Actualisée le 24/02/2022
Salaire
A partir de 60 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 10 ans
Métier
Architecte Big Data
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
CONSEIL POUR LES AFFAIRES ET AUTRES CONSEILS DE GESTION
Télétravail
Partiel possible

Descriptif du poste
Vos missions:
Définition de la stratégie de transformation des plateformes Data
Définition des principes et des exigences, normes et standards d’architecture Data
Définition de la modélisation fonctionnelle des Data
Alignement avec la Gouvernance de Données et le Chief Data Officer
Prise en charge des études d’architecture Data en phase de cadrage des projets et en collaboration avec les architectes de solution et les architectes d’infrastructure
Profil recherché
Qui êtes-vous?
Connaissance approfondie des enjeux et plateformes/technologies Data du secteur bancaire
Connaissance des architectures de référence / standards du secteur bancaire et/ou assurances (BIAN, ACORD, API bancaires DSP2 Berlin Group/STET/OpenBanking.uk ..)
Maitrise des langages et notations de modélisations (ArchiMate, UML, BPMN..)
Entreprise
Banque
Nantes ou Paris
CDI
Vous rejoignez le pôle Architecture de la Direction Informatique de cette banque dans un contexte de développement et d'investissements importants.
L’Architecte Data porte la vision stratégique autour des enjeux Data (conception de la plateforme Data , mécanismes d’intégration inter-application, mécanismes de préparation et de transformation de la données...).
Personne en charge du recrutement
Chloé Guichard-diot - Recruteuse"
https://fr.indeed.com/viewjob?jk=ee8b7343c1305f77,Gestionnaire de données techniques GMAO F/H,CDI,Eiffage Rail,Sablé-sur-Sarthe (72),Pays de la Loire,NA,"Dans le cadre de la réalisation des chantiers Ferroviaires, Eiffage Rail recrute :
Gestionnaire de données techniques GMAO F/H
CDI
VOS MISSIONS :
ECM, Entité en Charge de Maintenance a pour activité l’entretien et la maintenance du matériel roulant d’Eiffage Rail et d’autres sociétés ferroviaires (Locomotives, Bourreuses, Régaleuses, Dégarnisseuses, Wagons, Suite Rapide …). L’atelier de maintenance d’Eiffage Rail situé à Juigné sur Sarthe (72300) permet également d’effectuer les contrôles techniques réglementaires.
Le gestionnaire de données techniques régit les données informatiques nécessaires à la planification et à la réalisation des opérations de maintenance du matériel roulant (données machines, plans de maintenance, gammes, équipements sérialisés…)
Etre le point d’entrée pour toute modification des données techniques dans l’outil de GMAO (hors Ordre de Travail correctif) de la GMAO (Plans de maintenance, arborescences, gammes….),
Créer et mettre à jour les gammes préventives, règlementaires et correctives,
Alimenter et mettre à jour les données dans la GMAO (nouvelles machines, détentes de cycles, modifications),
Garantir la cohérence et l’homogénéité des données,
Vérifier la complétude des informations (renseignement / clôture des OT),
Assurer la mise à jour et le suivi des compteurs dans la GMAO,
Développer les indicateurs issus de la GMAO,
Réaliser l’interface pour l’évolution et le REX de la GMAO.

VOTRE PROFIL :
Formation : Vous êtes issu(e) d’une formation Bac +2 avec une dominante scientifique et technique
Expérience : Vous avez une expérience similaire, vous connaissez les machines industrielles (mécanique, hydraulique, pneumatique, électrique) et les outils informatiques dont la GMAO
Mobilité/Déplacement : bureau situé à Eiffage Rail Juigné sur Sarthe (72300)
Type de Contrat : CDI
DOP RAIL : Au sein de la Division OPérationnelle ferroviaire d’Eiffage Génie Civil, vous travaillerez dans une organisation décentralisée. Vous aurez l’autonomie dans votre travail, des responsabilités, la puissance d’un grand groupe pour progresser (techniques réalisées, innovations, équipes, collègues plus expérimentés, formations internes) et la possibilité d’agir sur des grands chantiers.
Vous souhaitez vous investir au sein d'un grand groupe capable de vous offrir de réelles opportunités de carrière. Alors rejoignez-nous !"
https://fr.indeed.com/viewjob?jk=4ea9e679b40d5097,Data Analyst Marketing H/F,CDI,O2 Care Services,Télétravail,Pays de la Loire,NA,"Rattaché(e) à la Direction Marketing et sous la responsabilité du Data Manager, vous avez pour responsabilité de produire de la connaissance Client utile aux différents services de la Direction.

Vous devez pour cela connaître les enjeux d’un Marketing Data-Driven et maîtriser les techniques/outils de Data Visualisation.

Vos principales missions seront les suivantes :
1/Attribution Marketing & funnel d’acquisition: - Construction de tableaux de bord afin de piloter la performance des leviers d’acquisition à destination de l’équipe digitale et du service relation client.

Intervenir comme Product Owner dans le développement de l’entrepôt de données de l’entreprise pour répondre aux besoins de la direction.
Répondre ponctuellement à des demandes spécifiques non couvertes par les dashboards.

2/ Marketing relationnel: - Analyse des campagnes & scénarios marketing

Support data aux équipes de l’expérience client

Vous serez également amené à intervenir sur les différents projets de l’entreprise en fonction de vos compétences et aspirations.

Vous disposez d'un niveau bac +3/5 et d'une d’une première expérience dans l’analyse de données et l’exploitation d’un datawarehouse.

Passionné(e) par la data et en veille sur les nouvelles tendances et outils, vous aimez manipuler les données quantitatives et qualitatives. Vous êtes rigoureux, autonome et n’hésitez pas à tester de nouvelles approches.

Qualités et aptitudes requises : - Maîtrise des modèles de données relationnels et construction de requêtes SQL;

Maîtrise d’un outil de data visualisation (Power BI, Tableau,...);
Connaissances de l’approche agile : product backlog, sprint planning, démo, rétrospective ;
Connaissance CRM et Marketing Automation souhaitée ;

Poste basé au Mans, à 5 min à pied de la gare. Télétravail possible"
https://fr.indeed.com/viewjob?jk=2d682df5c56437c4,Data Engineer F/H,CDI,Kaino Consulting,Télétravail hybride,Pays de la Loire,NA,"Data Engineer F/H
Ref. Apec : 167730910W
Kaino Consulting
1
CDI
Nantes - 44
Publiée le 24/02/2022
Actualisée le 24/02/2022
Salaire
A partir de 40 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 4 ans
Métier
Ingénieur data
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
CONSEIL POUR LES AFFAIRES ET AUTRES CONSEILS DE GESTION
Télétravail
Partiel possible

Descriptif du poste
Vos missions:
Maintien de la plateforme Data
Diagnostiquer la performance de la plateforme, la rendre scalable, rajouter des noeuds dans un EMR
Développer la plateforme pour augmenter le niveau de services
Accompagnement des développeurs sur les bonnes pratiques
Profil recherché
Qui êtes-vous?
Diplômé(e) d'un Bac +4/5 en Informatique ou domaine similaire
Vous justifiez d'une expérience réussie de minimum 4 ans dans le domaine du développement
Vous avez utilisé Hadoop et son écosystème
Vous avez des connaissances autour des outils devops
Vous êtes intéressé(e) par un environnement Cloud type AWS, Azure ou GCP
Entreprise
Banque
Nantes / Paris
CDI
Vous rejoignez l'équipe DataHub de cette banque dans un contexte de développement et d'investissements importants.
En tant que Data Engineer, vous êtes un des éléments clés du développement de votre produit, mais vous prenez aussi part au développement des outils devops, à l’amélioration des méthodes de testing et de déploiement.
Personne en charge du recrutement
Chloé Guichard-diot - Recruteuse"
https://fr.indeed.com/viewjob?jk=ac8b6a940f8e4416,Data Engineer (H/F),NA,Groupe BPCE,Nantes (44),Pays de la Loire,NA,"Description de l'entreprise
Informatique Banque Populaire (plus de 900 collaborateurs sur 6 sites en France, filiale faisant partie du Groupe BPCE), est l’éditeur du Système d’Information des Banques Populaires.


Entreprise Agile, Innovante et Humaine, nous nous engageons dans la réussite de chacun(e).

Vous souhaitez rejoindre une entreprise où le sens du collectif et de la RSE (notamment handicap, mixité, qualité de vie au travail) sont particulièrement développés ? Vous attachez de l’importance à apprendre au quotidien et à vous former ? Votre ambition est de faire décoller votre carrière tout en maintenant un équilibre vie personnelle/vie professionnelle ?


Alors, OSEZ L’EQUILIBRE et rejoignez-nous !
Poste et missions
Afin de renforcer ses équipes, le Pôle Espaces Clients, Collaborateurs et Data recherche au sein du produit Marketing :

un Data Engineer (H/F).


Auprès de Sébastien, le Manager Produit, votre rôle est de participer à la démarche Data de l’entreprise sur le périmètre métier Marketing des banques.


Sur la base des expressions de besoins auxquelles vous contribuez et dans le cadre de la méthodologie Scrum, vos missions sont de :


Sur un poste mixte Analyste/Développeur vous évoluez sur plusieurs périmètres applicatifs :
Data : SQL – ETL (Otic – Stambia)
Data Visualisation : Power BI
Développement : Javascript – Shell
Adobe Campaign : Nous vous accompagnons sur la montée en compétences (sa connaissance serait un plus)
Effectuer les veilles techniques et technologiques qui vous permettent d’analyser, concevoir et développer les composants
Réaliser les tests, la mise en production, la maintenance et la documentation de votre solution

Profil et compétences requises
Et si on était fait pour s’entendre ?


Notre état d’esprit ? Travailler ensemble, agir dans le sens de l’entreprise et du client, développer l’efficacité, prendre des initiatives !


Ce qui compte avant tout pour nous, c'est :


Votre curiosité et votre appétence pour le monde décisionnel ;
Votre ouverture d’esprit et votre polyvalence: Adobe Campaign ? Ce nom vous donne envie d’en découvrir plus !
Votre goût pour les défis et votre motivation à toute épreuve: Vous êtes organisé(e), exigeant(e) et rigoureux(se) ;
Qui dit agilité, dit esprit d’équipe ! Travailler seul(e), très peu pour vous, vous avez besoin de relationnel et d’entraide.

Informations complémentaires sur le poste
Prochaine étape ?


Vous serez recontacté(e) par Pierre ou Jean-Marie pour un premier contact téléphonique. L’aventure peut se poursuivre par un entretien avec Sébastien, suivi d’un entretien RH.


A bientôt !


Chez i-BP, nous nous sommes engagés à promouvoir la diversité et l’égalité des chances dans tous les domaines. Notre politique volontaire visant à favoriser l’accès et le maintien en emploi des personnes en situation de handicap s’inscrit dans ce contexte. Nos postes sont ouverts à tous, quelles que soient vos différences.
Job Reference: IBP00815"
https://fr.indeed.com/viewjob?jk=82d0b961278e4a0e,Data Architecture Bootcamp,Temps plein,Avanade,Nantes (44),Pays de la Loire,NA,"Join our four-week virtual program !

You have strong experience with Business intelligence and SQL Server but you didn't get the chance to be involved in cloud based projects? Avanade offers you the unique opportunity to grow your Analytics skills on cloud solutions like Azure Data Factory, Azure Databricks, Azure Synapseas you start your new role as Analytics Data architect at Avanade. This four-week program combines instructor led training and up to 50 % of time practice labs focused on Azure major data solutions. This Academy is designed to give you the skills and certifications on Microsoft's Data Architecture so you can take your career to new heights at Avanade right as you get through the door.

I'm a Data professional with no Microsoft or Azure expertise

You justify a strong experience as developer or Architect building data solutions with SQL Server or any other Data warehousing solution join this program to become an Analytics Data Architect.

Get best in class training

The full-time certifying training cycle will take place in French and combines theoretical modules with practical work modules, supervised by data architects from Avanade. During this training you will work on the latest data technologies while acquiring the latest Microsoft certifications.

Being part of the Avanade family means you'll experience a great company culture, where colleagues support each other and share knowledge through formal training opportunities as well as informal evenings amongst peers.

If you're interested in this role with four-week training program included, simply register through the button below and someone from Avanade will be in touch to discuss all details and give you the opportunity to ask any further questions you may have. Don't worry, this is not a formal application yet! After you connected with someone from our team and you both believe this is the perfect opportunity for you, the next steps to complete your application will be clearly communicated."
