Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Salaire,Description
https://fr.indeed.com/viewjob?jk=14c003ea99424b68,Data Analyst H/F,Temps plein,OPEN,Strasbourg (67),Grand-Est,NA,"Contexte de la mission :
Sur le marché Strasbourgeois nous sommes incontournables sur le secteur public, bancaire, de la protection sociale, des télécoms et de l’énergie.

La Business Unit Open Strasbourg c’est plus de 90 collaborateurs. Nous travaillons en direct chez nos clients Grands Comptes, dans leurs locaux, au sein de notre centre de services, ou en télétravail.
Venez rejoindre notre équipe !


Vous aurez la possibilité d'intervenir sur des missions au forfait mais aussi chez nos clients en régie dans un contexte agile.
 Ce qui vous attend :


Analyser les besoins fonctionnels et techniques
Localiser et comprendre les données de production
Définir l’architecture et déterminer les spécifications techniques
Développer l’ensemble des processus d’intégration : préparation, extraction, transformation, chargement
Modéliser et enrichir les data lakes, les datawarehouses et les datamarts
Mettre en œuvre les outils d’analyse et tableaux de bord associés permettant l’exploitation des données
️ ️ Vos compétences techniques :
Vous évoluerez au sein d'un environnement technologique ETL Talend et/ou Microsoft SSIS d'une part, et Power BI , et/ou Qlik (QlikView ou QlikSense) en ce qui concerne la visualisation de données et appréhenderez les problématiques décisionnelles au sein d'une équipe projet et au contact du client.

Vous êtes fait(e) pour ce poste si :


Vous êtes de formation BAC +5 ou ingénieur
Vous avez une première expérience sur un poste similaire
Vous êtes passionné, dynamique, autonome avec un bon esprit d’équipe
Vous avez une excellente capacité d’analyse et de synthèse
Au-delà de la mission, vous pourrez :


Intervenir sur différentes missions dans des secteurs d'activités variés (Secteur public, banque, assurance, télécoms...)
Rejoindre nos SQUADS ! Notre programme interne de communautés d'experts sur des technologies émergentes (DevOps, Data, Microsoft...)
Vous engager à nos côtés et contribuer à augmenter l’impact positif de nos actions : faites de vos compétences des dons à destination d’associations, participez à des événements sportifs associatifs et faites-vous sponsoriser.
Ce sont nos Ambassadeurs qui en parlent le mieux, découvrez leurs témoignages sans filtre : https://www.youtube.com/watch?v=C4w_dkkVq40
 Et vous, qu’attendez-vous pour être Open ?


Code REC : #CPA21536
Qu’attendez-vous pour être Open ?"
https://fr.indeed.com/viewjob?jk=8e3e9872d472b387,Data Scientist (H/F),CDI,Extia,67000 Strasbourg,Grand-Est,NA,"D'abord qui
Curieux
Méthodique
Attentif aux détails
Engagé
Ensuite quoi
Missions
Identifier les besoins et problématiques
Collecter et traiter les données
Modélisations statistiques
Restituer des analyses
Profil recherché
Bac+ 5 ou équivalent
SQL
Hadoop / Spark / Hive
Strasbourg
20 rue Adolphe Seyboth 67000 Strasbourg
Vous souhaitez rejoindre une entreprise qui place l’humain au cœur de ses préoccupations ? On vous attend chez Extia !
Société de conseil spécialisée dans les métiers de l’IT, de l’ingénierie et du digital, Extia privilégie depuis sa création en 2007 une approche qui allie performance et bien-être au travail. Une vision de l’entreprise partagée aujourd’hui par plus de 2 200 Extien(ne)s en France et à l'international et récompensée depuis 2012 par le label Great Place to Work®.
Chez Extia, c’est « D’abord qui, ensuite quoi » alors, allons-y !
D'abord qui
D'abord qui
Engagé, vous êtes à 100% quand vous y croyez !
Attentif aux détails, vous avez un oeil de Lynx pour repérer les incohérences
Méthodique, les plans d’action sont dans votre ADN
Curieux, votre boite mail est pleine d’alertes de veille pour rester à la page
Ensuite quoi
Ensuite quoi
DESCRIPTION DU POSTE
Vous interviendrez de façon opérationnelle sur des missions de conseil autour de sujets de Data Analytics et de Machine Learning, de traitement et modélisation de données et de représentation visuelle de la donnée pour adresser des problématiques métiers.
Vous serez notamment en charge :
D’identifier les besoins et problématiques des directions métiers,
De collecter et traiter les données en vue de l'analyse, incluant notamment la création de variables agrégées et complémentaires aux données brutes,
De construire des outils d'analyse algorithmiques et définir des indicateurs pertinents permettant d’améliorer les résultats de recherches et de ciblage,
D’automatiser et d’industrialiser les retraitements effectués sur les données,
De créer des modélisations statistiques de comportements et en extraire de nouveaux usages utilisateurs, et d’améliorer ou développer de nouveaux modèles prédictifs afin d’anticiper l’évolution des données et tendances relatives à l’activité des entreprises,
De représenter les résultats dans un outil de restitution visuelle de façon ergonomique et intuitive,
De restituer les analyses au client notamment par la synthèse de résultats exploitables dans une optique d’aide à la décision pour les questions stratégiques des entreprises,
De réaliser une veille technologique continue sur les innovations du domaine.
PROFIL RECHERCHE
De niveau Master (ou équivalent bac+5), ou Doctorat, vous justifiez d'une première expérience réussie (minimum 1 an) en tant que Data Scientist ou Statisticien au sein d’une entreprise ou d’un laboratoire de recherche. Vous avez un background solide en Data Science et Machine Learning (Deep Learning est un plus) :
Vous possédez une bonne connaissance des outils de Data Analytics, incluant notamment des bases techniques et scientifiques (modèles de classification, de régression, de clustering, principaux algorithmes non linéaires, langage SQL, …) mais également méthodologiques,
Vous êtes familier(e) des techniques inhérentes au datamining et à l’ingénierie statistique appliquée à de grands volumes de données (Hadoop, Spark, Hive…),
Vous possédez une connaissance approfondie d'Excel et maitrisez les langages statistiques de référence tels que R, Python ou SAS,
Une connaissance d'un logiciel ou langage dédié à la Data Visualization (Tableau, Qliksense ou Qlickview, Microsoft Power BI…) ainsi que des compétences en automatisation (VBA par exemple) seraient un plus."
https://fr.indeed.com/viewjob?jk=4fed7ac95497563d,Software Engineer Data H/F Nancy,CDI,Capgemini,Nancy (54),Grand-Est,NA,"Capgemini Nancy recherche un consultant Software Engineer Data pour rejoindre ses équipes, et contribuer au développement des solutions dans le cadre des transformations numériques de ses clients.
Être Consultant en Data, c’est être spécialisé dans la mise en œuvre d’applications d’analyse et de gestion des données, en accompagnant, conseillant et en proposant une vision à long terme à nos clients. C’est également participer et faire grandir la communauté Insight & Data de Nancy.
Être Consultant Data chez Capgemini Nancy, c’est :
Concevoir et mettre en place des solutions BI à l’aide des outils Microsoft.
Extraire et transformer des données (Data Warehouse).
Restituer et exploiter des données sous formes d’indicateurs.
Développer un bon sens de l’écoute et relation client : animer des ateliers et formaliser le recueil des besoins clients.
Innover avec nos clients sur des projets d’envergure au niveau national.
Approfondir et développer ses compétences sur les architectures Cloud dans Microsoft Azure.
Intégrer une équipe Data chez Capgemini, c’est collaborer avec des profils variés et riches en expérience, mais aussi participer à des WebCasts, valider ses compétences en se certifiant, ou encore jouer avec des cubes !
Ce qui caractérise nos équipes ? l’ouverture d’esprit et l’ambiance amicale et détendue.
Qui êtes-vous ?
Diplômé d’une école d’ingénieur, vous justifiez d’une première expérience d’au moins 2 ans dans le monde de la Data.
Bonnes connaissances en manipulation de données, idéalement sur des technologies Microsoft.
Vous êtes à l’aise en anglais pour participer à une réunion en full english !
Et après ? Vous évoluerez en développant une expertise Microsoft (SQL Server, Power BI, Azure Data Factory…). Si la relation client et pilotage des projets vous intéresse, vous pourriez devenir chef de projet sur des sujets Data, ou encore vous orienter vers des filières fonctionnelles pour exercer le rôle de Business Analyst.
Qui?: Capgemini Nancy, 70 collaborateurs qui partagent les mêmes valeurs que sont le respect, le plaisir de travailler ensemble, l’honnêteté et surtout la liberté d’innover. Dans notre centre d’expertise Microsoft, nous assurons la conduite de projets d’envergure allant de la conception à l’intégration, et la mise en œuvre de solutions technologiques innovantes.
CAPGEMINI, entreprise handi accueillante, conformément à la norme AFNOR NF X50-783, est également signataire de la charte de la diversité en entreprise."
https://fr.indeed.com/viewjob?jk=48601977a576aaec,Administrateur Azure Data Lake (H/F)," -  Temps plein, CDI",DSI Group,Metz (57),Grand-Est,40 000 € - 60 000 € par an,"DSI Group est une entreprise internationale de conseil en management, technologies et intégration, nous intervenons sur plusieurs métiers : télécoms, SI, Infrastructure et internet des objets (IOT).Notre mission est d’assurer un service de haut niveau tout en accordant une grande importance à la satisfaction et au développement professionnel de nos collaborateurs.La confiance, le respect, la créativité, l’évolution de carrière et la reconnaissance constituent les fondations du DSI Group.DSI Group recherche un « Administrateur Azure Data Lake (HF) », pour notre client localisé au Luxembourg.Vous serez amenés à intervenir sur les missions suivantes : · Surveiller la plateforme DataLake au quotidien,· Soutenir les demandes et les projets/la feuille de route en proposant et en mettant en œuvre ou en suivant la mise en œuvre de la solution. Investissez dans la compréhension fonctionnelle,· Gérer de manière proactive la plate-forme : conformité, créer une interaction avec MS pour maintenir la plate-forme à jour, planifier la mise à niveau et la migration, suivre et surveiller les incidents, proposer des optimisations et des correctifs pour les incidents récurrents, gérer la fonctionnalité de sécurité,· Identifier et gérer l'interaction avec l'infrastructure, etc.· Vérifier les nouvelles mises à jour des services que nous utilisons et les proposer à l'équipe/entreprise· Supporter/implémenter/améliorer les pipelines CI/CD (Azure Devops) pour les applications : Script MS, Script Azure, …· Documenter dans WIKI.Compétences techniques : · Technologies Azure : Synapse Analytics, Data Factory, Storage Account/ Datalake, Databricks, Batch Account (Linux, Python, .NET, …), Event Hub, Analysis Services, Key Vault, Purview, …· Azure Devops, setup Logging, Security, …· Connaissance GIT.Profil du candidat(e) : · Être structuré et organisé, proactif, créatif, autonome, gestion du temps,· Capacité à comprendre les besoins et à les transformer en opérations,· Orienté vers la résolution de problèmes, solides compétences analytiques,· Être capable de travailler sous stress avec plusieurs défis en parallèle,· Capacité à comprendre et à s'adapter à un environnement complexe et changeant,· Bonne communication et compétences interpersonnelles,· Joueur d'équipe, orienté vers les parties prenantes, capacité à travailler avec des personnes à tous les niveaux de l'organisation., capacité à travailler dans une équipe virtuelle,· Bonne connaissance de l'anglais (lu, écrit et parlé),· Expérience similaire dans les activités Azure.Lieu du poste : Localisation au Luxembourg ou alternative Belgique, Pologne, France.Type d'emploi : Temps plein, CDIStatut : CadreSalaire : 40 000,00€ à 60 000,00€ par anAvantages :Participation au TransportTitre-restaurantHoraires :Périodes de Travail de 8 HeuresRémunération supplémentaire :Prime annuelle"
https://fr.indeed.com/viewjob?jk=c05b1adbb5c05b14,Marketing Automation Officer & Data Expert F/H,"Temps plein, Stage",IFA,57000 Metz,Grand-Est,NA,"L’IFA Business School est présent à Metz depuis 1986 et propose des formations en alternance de niveau bac à bac+5.Dans le cadre de la formation Bac+4/5 Mastère Management Communication Marketing, l'IFA recrute pour une entreprise partenaire située au Luxembourg, un(e) Marketing Automation Officer & Data Expert, en convention de stage.Les missions proposées sont:· Définir et mettre en place les flux de gestions des clients et prospect B2B· Définir et mettre en place les campagnes B2C, préparer les dashborads· Mesurer le ROI des actions et mettre en place des actions correctives· Aide à la mise en place des activités business data driven et automatisation des flux des campagnes· Comprendre les besoins clients, segmenter les clients, analyser et étudier leur comportement garce au data et l’IA· Développer la connaissance client par la production d’études et d’analyses multivariées et de typologies complexes et la visualisation à partir de données internes et externes (funnel de ventes, parcours clients….)· Identifier des leviers de création de valeur par des corrélations à partir des outils d’analyse (BI, Big data , analytics, web et réseaux sociaux) et par l’enrichissement des données corrélées à la problématique business demandée· Qualifier une problématique business, identifier, récupérer et préparer les données, réaliser de manière itérative les analyses pertinentes et présenter les recommandations aux entités demandeuses.· Optimiser l’usage de la donnée en fonction du contexte juridique et règlementaire· Elaborer des modèles descriptifs et prédictifs à des fins de connaissance clients et /ou d’optimisation des actions marketing (pricing, MD, scoring· Identifier et expliquer des problématiques business par l’extraction de l’intelligence des données à partir de nouvelles solutions ou modèles d’analyse type IA…Profil recherchéNiveau d’études : Bac +3 validé ou en cours de validation (minimum)Maîtrise du Français : excellentes capacités rédactionnelles et de communicationMaîtrise des outils de PAO obligatoire ; le montage vidéo est un gros plus.Vous êtes créatif(ve), réactif(ve), force de propositions et faites également preuve de rigueur et d’organisation dans votre travail.Type d'emploi : Temps plein, StageHoraires :Du Lundi au VendrediTravail en journéeQuestion(s) de présélection:Avez-vous bien validé (ou êtes en cours de validation) d'un bac+3?Souhaitez-vous poursuivre vos études au sein de l'IFA à la rentrée 2022?"
https://fr.indeed.com/viewjob?jk=a254d7bcb4a1d07d,Data Engineer H/F,"Temps plein, CDI",Chasseresse de talents,Télétravail,Grand-Est,NA,"Je recherche un Data Engineer(CDI), pour le compte d’un de mes clients, un éditeur de logiciels visant à renforcer la cybersécurité des systèmes industriels & IOT (2 ans d’expérience effective en tant que Data engineer requise).Les missions principales sont les suivantes : vous serez en charge de concevoir depuis 0, implémenter et maintenir leur data lake qui sera utilisé pour leur technologie de Machine Learning.- Récupération de la donnée d’intérêt cyber- Stockage et indexation de cette donnée dans leur data lake- Prétraitement et agrégation de la donnée en amont des travaux de Machine Learning- Exposition de la donnée aux différents utilisateurs en interneStack technique :Exploitation du data lake, volet data engineering :Mise en place d’un ou plusieurs clusters ElasticSearchAutomatisation des routines de prétraitement et de parsing avant stockage dans les clustersExposition de la donnée aux services Machine Learning via API ou via la mise en place de dashboard et d’analytics.Implémentation & optimisation des performances du data lake avec des technologies de type : SQL/Hadoop, Hive, Impala, Spark SQL, Presto, PostGreSQLDéveloppement logiciel avec un ou plusieurs langages de programmation: Python, etc.Serait un plus: compétences Data OpsDéploiement facilité d’algorithmes de Machine Learning à l’aide de technologies de type Docker / KubernetesUne connaissance des chaînes CI/CD fournies par dataiku ou databricks sont un plusUne expérience dans l’utilisation d’outils de type ML Flow, AirFlow, KubeFlow, etc…, sont un plusLa connaissance des systèmes industriels et IOT est un plusVous devez être basé en France - le lieu de vie étant flexible. (habilitation Secret Défense - le code ne devra pas sortir de France).Si ces quelques mots vous intéressent, n’hésitez pas à me contacter en retour afin que nous puissions échanger.100% télétravail si souhaitéType d'emploi : Temps plein, CDISalaire : 70 000,00€ à 75 000,00€ par moisAvantages :Travail à DistanceHoraires :Du Lundi au VendrediTélétravail:Oui"
https://fr.indeed.com/viewjob?jk=0fd34200e0f81538,Administrateur base de données H/F - Strasbourg,CDI,Econocom,Strasbourg (67),Grand-Est,NA,"Libellé du poste

Administrateur base de données H/F - Strasbourg
Type de contrat

CDI
Expérience

Plus de 2 ans d'expérience
Mission

Pour accélérer son développement, l'agence Econocom région EST recrute un(e) Ingénieur/Administrateur Base de données (F/H) pour un de ses clients grand compte basé à Strasbourg.
Votre rôle est de participer aux migrations BDD et d'assurer le Maintien en Condition Opérationnel des instances BDD.
Vos missions :
Administrer, maintenir et faires évoluer les Bases de Données dans un contexte multi-clients,Assurer la gestion des incidents, problèmes et demandes pour l'ensemble des environnements Bases de Données de nos clients,Participer aux projets d'amélioration de l'architecture.Garantir la disponibilité des BDD (disponibilité en temps réel),Suivre la mise en oeuvre les outils de surveillance,Intervenir dans l'installation, l'administration et l'optimisation des serveurs de bases de donnéesGérer et exploiter des bases de donnéesFaire des tests de restaurations / PRA mensuelAnalyser et résoudre des incidents N3Réaliser des exports/imports de base de données/réalisation de scripts


Profil

De formation Bac+2 à Bac+5 type école d'Ingénieur ou cursus universaire, vous justifiez d'une expérience avérée de plus de deux ans dans un contexte base de données, avec maitrise de la stack technique demandée.
Vous maîtrisez :SQLServerMysql / PostGrOracle
Modalités :
Démarrage : au plus tôt
Lieu de mission : site client, à Strasbourg
Contrat : CDI
Le groupe Econocom s'engage à promouvoir la diversité. Tous nos postes sont ouverts aux personnes en situation de handicap.
Pourquoi rejoindre Econocom ?
Première Entreprise Générale du Digital en Europe (EGD), le groupe Econocom conçoit, finance et facilite la transformation digitale des entreprises et des organisations publiques.
Rejoindre Econocom, c'est rejoindre un groupe solide et responsable, (9 200 collaborateurs, CA 2,6 milliards d’euros, 18 pays) qui couvre l’ensemble de la chaîne des métiers du numérique : des équipements aux services et jusqu’au financement. C'est autant de possibilités d'évolution !
Rejoindre Econocom, c’est aussi être acteur(trice) engagé(e) de la révolution digitale : vous avez envie de montrer votre savoir-faire, d'évoluer en intégrant les équipes d’un grand groupe qui garde son esprit entrepreneurial ? Audace, Réactivité, Bonne foi, vous vous y retrouvez ? Alors n'hésitez plus : devenez maintenant l’entrepreneur de votre carrière et faites le switch !
Nous attendons votre candidature !

Localisation du poste
Localisation du poste

France, Grand-Est, Bas Rhin (67)
Lieu

strasbourg"
https://fr.indeed.com/viewjob?jk=b3686006623de874,CONTRÔLEUR/EUSE DE GESTION - DATA SCIENTIST F/H,CDI,ACM GIE,Strasbourg (67),Grand-Est,NA,"CONTRÔLEUR/EUSE DE GESTION - DATA SCIENTIST F/H
Ref. Apec : 167617485W / Ref. Société : 56350INSEE67482IND9
ACM GIE
1
CDI
Strasbourg - 67
Publiée le 08/02/2022
Actualisée le 08/02/2022
 SUR LE SITE DE L'ENTREPRISE
Salaire
A négocier
Prise de poste
Dès que possible
Expérience
Minimum 3 ans
Métier
Contrôleur de gestion
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
ASSURANCE VIE

Descriptif du poste
Mission principale
Au sein du Contrôle de Gestion du Groupe des Assurances du Crédit Mutuel, vous contribuez à établir le reporting et les études nécessaires au pilotage des sociétés du groupe en France comme à l’étranger.

Vous êtes amené(e) à travailler de manière transverse sur l’ensemble des branches d’activité (Assurance vie / Assurances de biens / Assurances de personnes), à maitriser l’ensemble des modèles économiques qui régissent le secteur de l’assurance et apportez votre expertise en traitement de la donnée à l’un des principaux assureurs français.
Activités / Tâches spécifiques du poste
Vos missions et responsabilités sont les suivantes:
Vous analysez la rentabilité et les résultats,
Vous déterminez le résultat prévisionnel du groupe (approche par les marges, résultats sociaux assurances et résultats consolidés) et contribuez aux différents travaux d’estimation (suivi du Plan stratégique, Plan à Moyen Terme, Stress test),
Dans ce cadre, vous participez à la conception et au développement des outils de reporting et d’aide à la prise de décision.
Profil recherché
Connaissances et compétences
Vous êtes ingénieur, actuaire, data scientist (économétrie, statistiques appliqués) ou diplômé(e) d’une école de commerce avec de bonnes connaissances en mathématiques et programmation informatique. Vous justifiez idéalement d’une expérience professionnelle réussie en compagnie d’assurance.
Vous avez une parfaite maitrise de la suite Office, y compris le langage VBA.
Une connaissance du langage SAS et la maitrise de l’anglais, de l’espagnol ou de l’allemand serait un plus.
Savoir-être - savoir-faire
Vous êtes dynamique, enthousiaste et reconnu(e) pour votre aisance relationnelle et votre capacité à travailler en équipe. Vous êtes doté(e) d'un bon esprit d'analyse et de synthèse. Vous faites preuve de rigueur, d'organisation et d’autonomie.
Entreprise
Depuis 1971, nous imaginons, concevons et orientons les offres et services qui contribuent au développement de l’activité assurance du Crédit Mutuel, inventeur du concept de bancassurance.

Les Assurances du Crédit Mutuel sont présentes sur les marchés des assurances de biens, de personnes comme de l’assurance-vie, et nous proposons des solutions innovantes à tous ceux qui désirent se protéger et anticiper demain.
C’est notre philosophie pionnière, humaine et innovante qui guide nos actions et nos décisions. Loin de nous contenter d’assurer les risques auxquels font face nos assurés aujourd’hui, nous cherchons au quotidien à prévenir les risques futurs et à construire une assurance de demain plus juste.
Les Assurances du Crédit Mutuel, c’est plus de 3 800 talents au service de plus 12,8 millions d’assurés générant un chiffre d’affaires de 10,4 milliards d’euros ce qui nous place parmi les acteurs majeurs de l’assurance et de la protection sociale en France.

Rejoindre les Assurances du Crédit Mutuel, c’est rejoindre une entreprise dans laquelle l’humain et son potentiel passent avant tout. C’est rejoindre un groupe qui porte haut et fort ses valeurs, un groupe de pointe dans lequel les innovations servent l’humain et dont la réussite se mesure à la satisfaction de ses salariés et de ses assurés.

Aux Assurances du Crédit Mutuel, nos postes sont ouverts aux candidatures des personnes en situation de handicap."
https://fr.indeed.com/viewjob?jk=b7f2d4fce1b9194f,Architect DATA sénior (HF)," -  Temps plein, CDI",DSI Group,Metz (57),Grand-Est,40 000 € - 60 000 € par an,"DSI Group est une entreprise internationale de conseil en management, technologies et intégration, nous intervenons sur plusieurs métiers : télécoms, SI, Infrastructure et internet des objets (IOT).Notre mission est d’assurer un service de haut niveau tout en accordant une grande importance à la satisfaction et au développement professionnel de nos collaborateurs.La confiance, le respect, la créativité, l’évolution de carrière et la reconnaissance constituent les fondations du DSI Group.DSI Group recherche un « Architect DATA sénior (HF) », pour notre client localisé au Luxembourg.Vous serez amenés à intervenir sur les missions suivantes : · Accompagner le Business dans la définition de ses besoins Data pour le dashboarding, la data science (contenu & interface utilisateur),· Être orienté contenu : capter le besoin métier et le transformer en un rapport/une application, un KPI, ...· Pilotage des Systèmes d'Information (rédaction des spécifications Métier, contribution/coordination des projets, recette assurant le déploiement...) en fonction des besoins formulés par le Métier,· Soutenir et former l’entreprise sur l’utilisation la plus efficace des outils de reporting,· Piloter l'évolution des systèmes d'information existants dans le cadre du programme de transformation et du plan pluriannuel,· Fournir le support de proximité nécessaire aux utilisateurs à travers un plan d'action réactif,· Pilotage du plan d'action Data Quality sur le périmètre BI.Compétences techniques : · Connaissance des outils de reporting (Suite SAP BI, Tableau), et contexte BI,· Reporting/ Dashbord ing/CRM· Processus et Systèmes d’Information « esprit ».Profil du candidat(e) : · Expérience de 15 ans avec les outils de reporting,· Proactif, créatif, axé sur la résolution de problèmes,· Capacité à comprendre les besoins de l’entreprise et à les transformer en un rapport,· Orienté vers la résolution de problèmes, solides compétences analytiques,· Être capable de travailler sous stress avec plusieurs défis en parallèle,· Capacité à comprendre et à s'adapter à un environnement complexe et changeant,· Bonne communication et compétences interpersonnelles,· Joueur d'équipe, orienté vers les parties prenantes, capacité à comprendre et à s’adapter à un environnement complexe, capacité à travailler en équipe virtuelle,· Bonne connaissance de l'anglais (lu, écrit et parlé) et Français (intermédiaire),· Expérience de construction d’interfaces avec des outils Reporting/ Dashboard ing/CRM.Lieu du poste : Localisation au Luxembourg ou alternative Belgique, Pologne, France.Type d'emploi : Temps plein, CDIStatut : CadreSalaire : 40 000,00€ à 60 000,00€ par anAvantages :Participation au TransportTitre-restaurantHoraires :Périodes de Travail de 8 HeuresRémunération supplémentaire :Prime annuelleExpérience:Outils de reporting: 10 ans (Optionnel)"
https://fr.indeed.com/viewjob?jk=602a82217ba2b33c,Data Scientist Computer Vision," -  Temps plein, CDI",AQUILAE,Télétravail,Grand-Est,36 000 € - 50 000 € par an,"EntrepriseAQUILAE (I-Aquilae.com) est un éditeur de logiciels en analyse vidéo opérant dans les secteurs de l’industrie, la logistique et la sécurité.Ses solutions innovantes (lauréat du 21ème concours national iLab) et scalables (label CSF Industries de la Sécurité JOP 2024) participent depuis 5 ans au monitoring de différents types de process en suivant toute anomalie détectée par des algorithmes avancés de machine Learning.Issu d’un programme de recherche européen lancé en 2012 entre un intégrateur de systèmes vidéo et un laboratoire universitaire en traitement du signal, AQUILAE a su conjuguer les techniques d’intelligence artificielle aux aléas de détection automatique améliorant la performance opérationnelle de ses clients publics et privés.ContexteÉtant impliqué dans divers projets d’envergure et en pleine expansion de son réseau de partenaires (notamment à l’export), AQUILAE cherche à renforcer son équipe back-end.Afin de finaliser le packaging des nouvelles briques technologiques et les centrer autour d’un modèle d’application standard, AQUILAE a besoin d’enrichir ses compétences techniques en matière de développement informatique.Dans l’objectif de garder une certaine avance sur la concurrence, AQUILAE vise également à élargir et fructifier son portefeuille PI (actuellement 4 brevets et 20 codes sources).ProfilEn partant d’un cursus d’ingénieur ou de master, vous avez réussi un à enchaîner avec parcours professionnel attestant d’une polyvalence en développement (à travers des projets en entreprise ou une thèse de doctorat).Fort(e) d’un esprit analytique et d'une capacité à traiter rigoureusement des problèmes complexes, vous faites preuve de curiosité et de créativité dans votre travail.Vous aimez le travail en équipe et échangez facilement avec les commerciaux et les chercheurs, vous êtes prêt(e) à prendre le lead pour assurer la qualité des livrables.Missions· Conception et programmation de logiciels de traitement vidéo· Elaboration et implémentation de solutions de machine learning· Développement de librairies en vision par ordinateur· Définition / respect d’architectures standards et intégration des algorithmes· Optimisation du code source et de la consommation de ressources matérielles· Supervision de projets d’élaboration / déploiement de briques technologiques· Participation à la rédaction de rapports, études et brevets· Test, validation et évaluation des performances des solutions proposées (précision, complexité…)Compétences+ Acquises· Langages de programmation orientée objet : par ordre préférentiel C++ et Python· Connaissance de la librairie OpenCV sur GPU+ A développer· Nouvelles techniques de programmation (NoSQL, Docker…)· Différents frameworks machine learning (Tensorflow Light…)Type d'emploi : Temps plein, CDIStatut : CadreSalaire : 36 000,00€ à 50 000,00€ par anAvantages :Horaires flexiblesHoraires :Horaires aménageablesRémunération supplémentaire :PrimesMesures COVID-19:Postes de travail respectant la distanciation (12m2 / salarié), gestes barrières à respecter dans les circulations, espaces communs désinfectés régulièrement, télétravail adaptatif en fonction du contexteExpérience:Développement back-end: 2 ans (Exigé)Date de début prévue : 14/02/2022"
https://fr.indeed.com/viewjob?jk=433133c50f80ac70,"Analyst, Clinical Data Programmer",Temps plein,IQVIA,Strasbourg (67),Grand-Est,NA,"Opportunity to join a growing project in our company based in Strasbourg, France
Job Overview
Provide advanced technical expertise as part of a team to develop and maintain clinical systems to meet internal and external client needs. Plan and coordinate database design and development for local, regional, or transnational use. Provide leadership to the Clinical Data Programming department in the area of technical expertise.
Essential Functions
Serve as Lead Programmer on the corporate team.Plan and coordinate database design, development, implementation, maintenance, and user support of clinical systems.Provide technical expertise in conjunction with internal and external clients.Program, test, and document databases in accordance with programming standards and validation procedures.Program database manipulation and transfers of data for internal and external clients.Mentor other team members and Lead Programmers in training and developing technical and/or database expertise.Independently bring project solutions to the CDP teams and the Clinical Data Programming department.May assist IT in developing and implementing new technologies.May assist IT in testing and evaluating new upgrades to technologies.May assist in developing, revising, and maintaining core operating procedures and working instructions.Meet objectives as assigned, and interact with the project team to organize timelines, responsibilities and deliverables.Develop and maintain good communications and working relationships with teams and external clients.
Qualifications
Bachelor's Degree Computer/life science or related field Req3 years of relevant work experience Req OrEquivalent combination of education, training and experience ReqClinical Data Programming: Excellent knowledge of Oracle and/or SASTechnical skills such as: Python, Hadoop, Spotfire, Trifacta, Machine Learning (is a plus)Solid understanding of clinical drug development processExcellent organizational, communication, and technical database skillsAbility to establish and maintain effective working relationships with coworkers, managers and clientsIf you're not a EU citizen you must have a resident visa or a permanent visa.
#LI-VC2
IQVIA is a leading global provider of advanced analytics, technology solutions and clinical research services to the life sciences industry. We believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. Learn more at https://jobs.iqvia.com"
